	Rep11_MOB.st_mat.processed	average
Hmg20b	0.4300000000000003	0.1697045883092484
Pogk	0.4920000000000004	0.20867379006914988
Scai	0.45300000000000035	0.18416090509114733
Eif2b4	0.45800000000000035	0.1873035826524297
Tbr1	0.45900000000000035	0.1879321181646862
Bhlhe41	0.43700000000000033	0.1741043368950437
Il2	0.45000000000000034	0.1822752985543779
X9930013L23Rik	0.4170000000000003	0.16153362664991422
Rhof	0.5260000000000004	0.23004399748586996
Mkl1	0.5670000000000004	0.2558139534883855
AI314180	0.45500000000000035	0.18541797611566027
D16Ertd472e	0.43800000000000033	0.1747328724073002
Sema4c	0.5010000000000003	0.21433060967945808
Lrrc48	0.5960000000000004	0.2740414833438233
Pknox2	0.45200000000000035	0.18353236957889085
Ptn	0.9780000000000008	0.5141420490257969
Sox11	1.205999999999978	0.6574481458202589
Cnksr2	0.5350000000000004	0.23570081709617824
Zfp37	0.4870000000000004	0.20553111250786749
Dnmt1	0.6500000000000005	0.3079824010056729
Mrpl50	0.47600000000000037	0.19861722187304626
Smim4	0.4150000000000003	0.16027655562540125
Ero1lb	0.5840000000000004	0.26649905719674555
Mical2	0.5990000000000004	0.27592708988059267
Fst	0.6300000000000004	0.2954116907605434
X4933426M11Rik	0.5030000000000003	0.21558768070397102
Lfng	0.5140000000000003	0.22250157133879225
Mrpl28	0.5170000000000003	0.2243871778755617
Frmd6	0.5550000000000004	0.24827152734130775
Pard6b	0.47800000000000037	0.1998742928975592
Heyl	0.5750000000000004	0.26084223758643726
Unc13c	0.5920000000000004	0.27152734129479733
Zfp746	0.5200000000000004	0.22627278441233112
Abhd10	0.48000000000000037	0.20113136392207218
X1190007I07Rik	0.6640000000000005	0.3167818981772636
Slc15a4	0.5590000000000004	0.25078566939033364
Lrrc41	0.7120000000000005	0.3469516027655744
A330102I10Rik	0.47000000000000036	0.19484600879950742
Amotl2	0.45800000000000035	0.1873035826524297
Vhl	0.5350000000000004	0.23570081709617824
Setx	0.43600000000000033	0.17347580138278723
Ginm1	0.43200000000000033	0.17096165933376134
Rqcd1	0.5780000000000004	0.2627278441232067
Rabep1	0.5110000000000003	0.22061596480202283
Snrpa1	0.46800000000000036	0.19358893777499445
Nrde2	0.5880000000000004	0.26901319924577144
Uspl1	0.4820000000000004	0.20238843494658512
Senp5	0.5120000000000003	0.2212445003142793
Aspscr1	0.5420000000000004	0.24010056568197358
Ergic2	0.47600000000000037	0.19861722187304626
Dsel	0.3910000000000003	0.1451917033312458
Caap1	0.6100000000000004	0.2828409805154139
Ubqln4	0.4950000000000004	0.2105593966059193
Specc1l	0.44500000000000034	0.17913262099309551
Bmi1	0.6350000000000005	0.2985543683218258
Sema3f	0.5020000000000003	0.21495914519171455
Sept9	0.6230000000000004	0.2910119421747481
Gpc3	0.48100000000000037	0.20175989943432865
Manea	0.4850000000000004	0.20427404148335454
Anp32a	0.5940000000000004	0.2727844123193103
Ift88	0.5680000000000004	0.2564424890006419
Thbs2	0.5920000000000004	0.27152734129479733
Cyb5r3	0.5030000000000003	0.21558768070397102
Tbccd1	0.47200000000000036	0.19610307982402037
Gpr22	0.5020000000000003	0.21495914519171455
Ccdc25	0.6230000000000004	0.2910119421747481
Slc25a38	0.7080000000000005	0.3444374607165485
Nme3	0.46600000000000036	0.1923318667504815
Ccnt1	0.5320000000000004	0.23381521055940882
Trim66	0.4910000000000004	0.2080452545568934
Srp72	0.6940000000000005	0.33563796354495784
Msh6	0.47500000000000037	0.19798868636078978
Trim41	0.5140000000000003	0.22250157133879225
Snx7	0.6530000000000005	0.30986800754244237
Cdh19	0.3770000000000003	0.13639220615965517
Lsm14b	0.7060000000000005	0.34318038969203557
Ganab	0.45900000000000035	0.1879321181646862
X9030624J02Rik	0.43800000000000033	0.1747328724073002
Cdc34	0.44000000000000034	0.17598994343181315
Cpped1	0.5900000000000004	0.2702702702702844
Katna1	0.5270000000000004	0.23067253299812646
Ppil1	0.5350000000000004	0.23570081709617824
Snx15	0.6000000000000004	0.27655562539284917
X2210016L21Rik	0.46800000000000036	0.19358893777499445
Amn1	0.47700000000000037	0.19924575738530273
Slc25a51	0.46600000000000036	0.1923318667504815
Zfp628	0.4860000000000004	0.204902576995611
Lingo1	0.6320000000000005	0.29666876178505636
St8sia4	0.4940000000000004	0.20993086109366282
Plekhg2	0.3850000000000003	0.14142049025770698
Tcof1	0.5210000000000004	0.2269013199245876
Pwwp2a	0.4850000000000004	0.20427404148335454
Nf2	0.5630000000000004	0.2532998114393596
Tmem181b.ps	0.46100000000000035	0.18918918918919914
Lat2	0.4000000000000003	0.1508485229415541
Dcun1d1	0.5500000000000004	0.2451288497800254
Ptpn5	0.5920000000000004	0.27152734129479733
Fam124a	0.47700000000000037	0.19924575738530273
Zfhx4	0.4870000000000004	0.20553111250786749
Trappc9	0.5630000000000004	0.2532998114393596
Gadd45b	0.5340000000000004	0.23507228158392177
Ddx25	0.5240000000000004	0.228786926461357
Rian	0.5290000000000004	0.2319296040226394
Wwox	0.46400000000000036	0.19107479572596855
Smyd1	0.5770000000000004	0.2620993086109502
Fdx1	0.46800000000000036	0.19358893777499445
Timm17a	0.5530000000000004	0.2470144563167948
Usp6nl	0.44000000000000034	0.17598994343181315
Zfp668	0.5180000000000003	0.22501571338781817
Entpd2	0.7050000000000005	0.34255185417977907
Nxt1	0.47000000000000036	0.19484600879950742
Fez1	0.6230000000000004	0.2910119421747481
Cryzl1	0.5270000000000004	0.23067253299812646
Vopp1	0.5960000000000004	0.2740414833438233
Suco	0.45500000000000035	0.18541797611566027
Pp2d1	0.5010000000000003	0.21433060967945808
Nup37	0.47200000000000036	0.19610307982402037
Bclaf1	0.6250000000000004	0.292269013199261
Smim13	0.5460000000000004	0.24261470773099947
Slc7a1	0.5310000000000004	0.23318667504715235
Prkdc	0.5050000000000003	0.21684475172848397
Prrg2	0.5280000000000004	0.23130106851038293
Lrrk1	0.4220000000000003	0.16467630421119658
Map3k10	0.5400000000000004	0.23884349465746063
A330048O09Rik	0.47100000000000036	0.1954745443117639
Vps52	0.5550000000000004	0.24827152734130775
Pus1	0.5710000000000004	0.2583280955374114
Taf5	0.5390000000000004	0.23821495914520416
Skiv2l2	0.4880000000000004	0.20615964802012396
Slc45a1	0.43500000000000033	0.17284726587053076
Apbb3	0.6290000000000004	0.29478315524828697
Pwp2	0.47600000000000037	0.19861722187304626
Npc2	0.3850000000000003	0.14142049025770698
Iba57	0.47400000000000037	0.1973601508485333
Celsr3	0.7200000000000005	0.35197988686362625
Kdm4a	0.5170000000000003	0.2243871778755617
X1700037H04Rik	0.5680000000000004	0.2564424890006419
Psen1	0.46000000000000035	0.18856065367694266
Tcf3	0.46400000000000036	0.19107479572596855
Ddx19b	0.5350000000000004	0.23570081709617824
Fkbp1b	0.6240000000000004	0.2916404776870046
Eif4e2	1.0179999999999987	0.5392834695160545
Mapk10	0.6900000000000005	0.33312382149593195
Mrps23	0.5400000000000004	0.23884349465746063
Lefty1	0.5220000000000004	0.22752985543684406
Pmm1	0.5200000000000004	0.22627278441233112
Lgi3	0.5240000000000004	0.228786926461357
Gsk3a	0.44600000000000034	0.179761156505352
Fbxo33	0.5040000000000003	0.2162162162162275
Fbxl14	0.5760000000000004	0.26147077309869377
Creg2	0.5320000000000004	0.23381521055940882
Lama5	0.3920000000000003	0.14582023884350231
Ift80	0.5750000000000004	0.26084223758643726
Capn1	0.43200000000000033	0.17096165933376134
Cort	0.5770000000000004	0.2620993086109502
Hddc2	0.5700000000000004	0.2576995600251549
Llph	0.4870000000000004	0.20553111250786749
Hsd3b7	0.5530000000000004	0.2470144563167948
Zfp637	0.5080000000000003	0.21873035826525342
Npy5r	0.5270000000000004	0.23067253299812646
Dis3l	0.5300000000000004	0.23255813953489587
Zfp266	0.6950000000000005	0.33626649905721434
Coa5	0.5670000000000004	0.2558139534883855
Hapln4	0.6780000000000005	0.3255813953488543
Tec	0.45400000000000035	0.1847894406034038
C530008M17Rik	0.5310000000000004	0.23318667504715235
Pdcd4	0.5930000000000004	0.27215587680705383
Aqp11	0.4840000000000004	0.20364550597109807
Hscb	0.5060000000000003	0.21747328724074047
Guf1	0.5270000000000004	0.23067253299812646
Utp6	0.5330000000000004	0.2344437460716653
Ap5s1	0.46700000000000036	0.19296040226273797
Zfp612	0.44300000000000034	0.17787554996858257
Lrpprc	0.46400000000000036	0.19107479572596855
Ccdc74a	0.5270000000000004	0.23067253299812646
Apoa1bp	0.47100000000000036	0.1954745443117639
Lrrk2	0.5000000000000003	0.2137020741672016
Rasal2	0.46300000000000036	0.19044626021371208
Khsrp	0.6450000000000005	0.30483972344439053
Ppat	0.46600000000000036	0.1923318667504815
Pde7b	0.5760000000000004	0.26147077309869377
Gm6402	0.6280000000000004	0.29415461973603046
Dnaja2	0.45800000000000035	0.1873035826524297
Axin1	0.43900000000000033	0.17536140791955668
Ell	0.44400000000000034	0.17850408548083904
Pcyt2	0.5610000000000004	0.2520427404148466
Nktr	0.5040000000000003	0.2162162162162275
Rabl2	0.5560000000000004	0.24890006285356422
Rngtt	0.43200000000000033	0.17096165933376134
Cnpy3	0.4990000000000004	0.2130735386549452
Glt8d1	0.4890000000000004	0.20678818353238043
Hes1	0.5210000000000004	0.2269013199245876
Gria4	0.5690000000000004	0.2570710245128984
Ticam1	0.5440000000000004	0.24135763670648652
Ikzf2	0.4890000000000004	0.20678818353238043
Acaca	0.5020000000000003	0.21495914519171455
Usp15	0.47300000000000036	0.19673161533627684
X9530077C05Rik	0.5180000000000003	0.22501571338781817
Crhbp	0.5460000000000004	0.24261470773099947
Tmem214	0.5150000000000003	0.22313010685104873
Cdkl2	0.4820000000000004	0.20238843494658512
Ampd2	0.5660000000000004	0.255185417976129
Fam122a	0.45200000000000035	0.18353236957889085
Col18a1	0.47900000000000037	0.2005028284098157
Phkb	0.5680000000000004	0.2564424890006419
Nostrin	0.5540000000000004	0.24764299182905128
Sco1	0.5400000000000004	0.23884349465746063
Chi3l1	0.5210000000000004	0.2269013199245876
Rac2	0.5320000000000004	0.23381521055940882
Trim33	0.6250000000000004	0.292269013199261
Ypel2	0.5290000000000004	0.2319296040226394
Slc52a2	0.5340000000000004	0.23507228158392177
Tubb6	0.5670000000000004	0.2558139534883855
Lhpp	0.4880000000000004	0.20615964802012396
Nacad	0.5120000000000003	0.2212445003142793
Gbe1	0.4930000000000004	0.20930232558140635
Lats2	0.4840000000000004	0.20364550597109807
Patl1	0.46700000000000036	0.19296040226273797
Gm2897	0.45100000000000035	0.18290383406663438
Zfp868	0.4160000000000003	0.16090509113765772
Tmcc1	0.5880000000000004	0.26901319924577144
Tbcc	0.6160000000000004	0.2866121935889528
Nt5dc3	0.5240000000000004	0.228786926461357
Ccdc163	0.44000000000000034	0.17598994343181315
Gm5088	0.5200000000000004	0.22627278441233112
Itgb1bp1	0.46100000000000035	0.18918918918919914
C030006K11Rik	0.4290000000000003	0.16907605279699192
Syt16	0.5170000000000003	0.2243871778755617
Pcnxl2	0.4110000000000003	0.15776241357637535
Pik3c3	0.5670000000000004	0.2558139534883855
Brd3	0.5100000000000003	0.21998742928976636
Smg8	0.4840000000000004	0.20364550597109807
Irf2	0.5570000000000004	0.2495285983658207
Paip2b	0.5760000000000004	0.26147077309869377
H2afv	0.47500000000000037	0.19798868636078978
Cnih	0.4970000000000004	0.21181646763043224
Yipf3	0.4850000000000004	0.20427404148335454
Sesn1	0.5260000000000004	0.23004399748586996
Psmd5	0.5880000000000004	0.26901319924577144
Cxcr7	0.44500000000000034	0.17913262099309551
Pmp22	0.5150000000000003	0.22313010685104873
Golga1	0.6370000000000005	0.29981143934633875
Ubap1	0.5220000000000004	0.22752985543684406
Kcns2	0.6250000000000004	0.292269013199261
Bag3	0.5900000000000004	0.2702702702702844
Dmrta2	0.5380000000000004	0.23758642363294769
Sec63	0.5200000000000004	0.22627278441233112
Dbndd1	0.5720000000000004	0.2589566310496678
Got2	0.47900000000000037	0.2005028284098157
Amot	0.47900000000000037	0.2005028284098157
Thoc3	0.46600000000000036	0.1923318667504815
Lemd2	0.47500000000000037	0.19798868636078978
Sdhd	0.5170000000000003	0.2243871778755617
Jhdm1d	0.45100000000000035	0.18290383406663438
Zmat4	0.6630000000000005	0.3161533626650071
Crtap	0.4100000000000003	0.15713387806411888
Pcsk7	0.6500000000000005	0.3079824010056729
Fam63a	0.4950000000000004	0.2105593966059193
Srxn1	0.5930000000000004	0.27215587680705383
Rgs7	0.4930000000000004	0.20930232558140635
BC030500	0.6080000000000004	0.28158390949090095
Med19	0.4910000000000004	0.2080452545568934
Irak2	0.4030000000000003	0.15273412947832354
Fam198a	0.47000000000000036	0.19484600879950742
Cpd	0.46400000000000036	0.19107479572596855
Tex15	0.3970000000000003	0.14896291640478468
X5730455P16Rik	0.5250000000000004	0.22941546197361348
Rit1	0.6910000000000005	0.33375235700818845
Letmd1	0.5710000000000004	0.2583280955374114
Pcx	0.45000000000000034	0.1822752985543779
Cc2d1b	0.5780000000000004	0.2627278441232067
Adnp2	0.47500000000000037	0.19798868636078978
Glg1	0.6320000000000005	0.29666876178505636
Dpagt1	0.4000000000000003	0.1508485229415541
Gmnn	0.6600000000000005	0.3142677561282377
Dirc2	0.45800000000000035	0.1873035826524297
Gm6251	0.5930000000000004	0.27215587680705383
Stradb	0.5040000000000003	0.2162162162162275
Slc35c2	0.5190000000000003	0.22564424890007465
Dlg1	0.5110000000000003	0.22061596480202283
Irak1bp1	0.5930000000000004	0.27215587680705383
Lipa	0.47800000000000037	0.1998742928975592
Gmeb2	0.5950000000000004	0.2734129478315668
Gm694	0.4070000000000003	0.15524827152734944
Tmem161b	0.47500000000000037	0.19798868636078978
Slc13a5	0.3970000000000003	0.14896291640478468
Mettl23	0.45200000000000035	0.18353236957889085
Cd9	0.5770000000000004	0.2620993086109502
Tmem2	0.5970000000000004	0.2746700188560797
Phlda1	0.8560000000000006	0.4374607165305069
Raph1	0.43800000000000033	0.1747328724073002
Slc16a1	0.5050000000000003	0.21684475172848397
Sh3bgrl2	0.6820000000000005	0.32809553739788017
Spry4	0.47100000000000036	0.1954745443117639
Dnajb2	0.5980000000000004	0.2752985543683362
Ebna1bp2	0.4900000000000004	0.20741671904463693
Zfx	0.6000000000000004	0.27655562539284917
Atraid	0.47300000000000036	0.19673161533627684
C2cd2	0.5590000000000004	0.25078566939033364
Rnf165	0.6580000000000005	0.31301068510372476
Adam11	0.5040000000000003	0.2162162162162275
Map3k3	0.6770000000000005	0.3249528598365978
E2f4	0.5450000000000004	0.241986172218743
Kif21a	0.45300000000000035	0.18416090509114733
Grm8	0.4990000000000004	0.2130735386549452
Cmss1	0.4960000000000004	0.21118793211817577
Stoml2	0.5370000000000004	0.2369578881206912
Vps45	0.47300000000000036	0.19673161533627684
Smarcd1	0.7170000000000005	0.3500942803268568
Zfp688	0.3970000000000003	0.14896291640478468
X3110047P20Rik	0.4840000000000004	0.20364550597109807
Poc5	0.5000000000000003	0.2137020741672016
Wdtc1	0.4840000000000004	0.20364550597109807
Zfp414	0.45200000000000035	0.18353236957889085
Dfna5	0.5580000000000004	0.2501571338780772
Gemin7	0.5160000000000003	0.22375864236330523
Rhobtb3	0.5250000000000004	0.22941546197361348
Rbm34	0.5740000000000004	0.2602137020741808
Anxa4	0.3970000000000003	0.14896291640478468
Fars2	0.47000000000000036	0.19484600879950742
Zfp511	0.6380000000000005	0.30043997485859525
Abca8b	0.44600000000000034	0.179761156505352
Tm7sf2	0.44400000000000034	0.17850408548083904
Cntn4	0.5040000000000003	0.2162162162162275
Ncoa5	0.8660000000000007	0.44374607165307167
Mki67ip	0.5410000000000004	0.2394720301697171
Mrpl11	0.5370000000000004	0.2369578881206912
Tfe3	0.5140000000000003	0.22250157133879225
Dmd	0.5500000000000004	0.2451288497800254
Zfp942	0.5890000000000004	0.26964173475802794
BC005537	0.4890000000000004	0.20678818353238043
Man2c1	0.5010000000000003	0.21433060967945808
Pbx4	0.5490000000000004	0.24450031426776891
Tmem43	0.5540000000000004	0.24764299182905128
Dck	0.4950000000000004	0.2105593966059193
Cntrob	0.5330000000000004	0.2344437460716653
Gyk	0.4890000000000004	0.20678818353238043
Trap1	0.5240000000000004	0.228786926461357
Cpne1	0.5150000000000003	0.22313010685104873
Fam184a	0.5590000000000004	0.25078566939033364
D1Ertd622e	0.9100000000000007	0.4714016341923566
Gm20300	0.5020000000000003	0.21495914519171455
Raver1	0.47800000000000037	0.1998742928975592
Gys1	0.4890000000000004	0.20678818353238043
Agmo	0.35900000000000026	0.1250785669390386
Zfp7	0.4910000000000004	0.2080452545568934
Bhlhe40	0.5310000000000004	0.23318667504715235
Lgals8	0.5150000000000003	0.22313010685104873
Psme4	0.5960000000000004	0.2740414833438233
Pgf	0.35900000000000026	0.1250785669390386
Akap2	0.46500000000000036	0.19170333123822503
Tmem29	0.5350000000000004	0.23570081709617824
Phf17	0.5090000000000003	0.2193588937775099
Sema4b	0.43400000000000033	0.17221873035827429
Desi2	0.5260000000000004	0.23004399748586996
Lrrc49	0.5900000000000004	0.2702702702702844
Pnmal1	0.4200000000000003	0.16341923318668364
Pdgfc	0.43600000000000033	0.17347580138278723
Mpi	0.4920000000000004	0.20867379006914988
Nphp3	0.4990000000000004	0.2130735386549452
Fam65b	0.5850000000000004	0.26712759270900205
Ift52	0.6460000000000005	0.30546825895664703
Ctps	0.6050000000000004	0.27969830295413156
Neurod6	0.44200000000000034	0.1772470144563261
Nkain1	0.6240000000000004	0.2916404776870046
Ntm	0.5800000000000004	0.26398491514771966
Cdk7	0.6630000000000005	0.3161533626650071
Atp5g1	0.6740000000000005	0.3230672532998283
Trappc2	0.5500000000000004	0.2451288497800254
Cyp1b1	0.5020000000000003	0.21495914519171455
Aarsd1	0.44500000000000034	0.17913262099309551
Pomgnt1	0.6190000000000004	0.2884978001257222
Msra	0.5280000000000004	0.23130106851038293
Stambp	0.5220000000000004	0.22752985543684406
Slc35d1	0.3750000000000003	0.13513513513514222
Zdhhc5	0.45200000000000035	0.18353236957889085
Ecscr	0.47300000000000036	0.19673161533627684
Cd47	0.4180000000000003	0.1621621621621707
Ppt2	0.6350000000000005	0.2985543683218258
Tmem219	0.5160000000000003	0.22375864236330523
Arrb2	0.5920000000000004	0.27152734129479733
Rela	0.44800000000000034	0.18101822752986496
Emb	0.3770000000000003	0.13639220615965517
Snx30	0.4990000000000004	0.2130735386549452
Gle1	0.5120000000000003	0.2212445003142793
Pdzd9	0.5060000000000003	0.21747328724074047
Cebpg	0.5570000000000004	0.2495285983658207
Rilpl1	0.5930000000000004	0.27215587680705383
Zfp787	0.5990000000000004	0.27592708988059267
Mxra8	0.44400000000000034	0.17850408548083904
Commd2	0.4280000000000003	0.16844751728473545
Foxf2	0.5010000000000003	0.21433060967945808
Kcne1l	0.5320000000000004	0.23381521055940882
Ckmt1	0.4930000000000004	0.20930232558140635
Idh1	0.5700000000000004	0.2576995600251549
Zc2hc1a	0.5800000000000004	0.26398491514771966
Ace2	0.5210000000000004	0.2269013199245876
Bnip1	0.5700000000000004	0.2576995600251549
Hdac3	0.47500000000000037	0.19798868636078978
Arrdc1	0.4120000000000003	0.15839094908863183
Paqr9	0.5770000000000004	0.2620993086109502
Plk2	0.5410000000000004	0.2394720301697171
Zc3h6	0.44700000000000034	0.18038969201760846
Pik3cb	0.5850000000000004	0.26712759270900205
X6820408C15Rik	0.46200000000000035	0.1898177247014556
X1700021K19Rik	0.5110000000000003	0.22061596480202283
Dennd4c	0.5710000000000004	0.2583280955374114
Asb6	0.7060000000000005	0.34318038969203557
Traf6	0.46800000000000036	0.19358893777499445
Zbtb22	0.44900000000000034	0.18164676304212143
Slc12a4	0.46600000000000036	0.1923318667504815
Stxbp5l	0.5400000000000004	0.23884349465746063
Odf2	0.5400000000000004	0.23884349465746063
Sdccag3	0.5740000000000004	0.2602137020741808
Kctd1	0.5320000000000004	0.23381521055940882
Slc25a25	0.5480000000000004	0.24387177875551244
Unc119b	0.43300000000000033	0.1715901948460178
Psmb7	0.5380000000000004	0.23758642363294769
Rab33a	0.8190000000000006	0.4142049025770173
Ttll7	0.5270000000000004	0.23067253299812646
Slbp	0.4090000000000003	0.15650534255186238
Bcl7c	0.5130000000000003	0.22187303582653578
Ets2	0.5750000000000004	0.26084223758643726
Fam196b	0.5700000000000004	0.2576995600251549
Nme2	0.5300000000000004	0.23255813953489587
Nubpl	0.43600000000000033	0.17347580138278723
Ccnt2	0.46900000000000036	0.19421747328725095
Lman1	0.5330000000000004	0.2344437460716653
Ttc9b	0.6180000000000004	0.28786926461346574
Phf20	0.46600000000000036	0.1923318667504815
Scgn	0.5100000000000003	0.21998742928976636
Arap3	0.47000000000000036	0.19484600879950742
Pin1	0.46100000000000035	0.18918918918919914
Parp2	0.47100000000000036	0.1954745443117639
Bola3	0.4930000000000004	0.20930232558140635
Nmt1	0.5280000000000004	0.23130106851038293
Stk40	0.4880000000000004	0.20615964802012396
Tubgcp4	0.5780000000000004	0.2627278441232067
Dusp1	0.44800000000000034	0.18101822752986496
Itga7	0.5640000000000004	0.25392834695161604
Cul7	0.4170000000000003	0.16153362664991422
Prkrip1	0.5030000000000003	0.21558768070397102
Shisa5	0.4300000000000003	0.1697045883092484
Sardh	0.43500000000000033	0.17284726587053076
Fam131a	0.6790000000000005	0.3262099308611107
Dph3	0.5500000000000004	0.2451288497800254
Tor2a	0.5760000000000004	0.26147077309869377
Colgalt2	0.4290000000000003	0.16907605279699192
Lzts2	0.6050000000000004	0.27969830295413156
B3galt1	0.6040000000000004	0.27906976744187506
Ubr1	0.5920000000000004	0.27152734129479733
Sox18	0.4220000000000003	0.16467630421119658
Rnf24	0.44600000000000034	0.179761156505352
Ss18l1	0.45200000000000035	0.18353236957889085
Dnajc15	0.44800000000000034	0.18101822752986496
Mast1	0.4980000000000004	0.21244500314268872
Cables2	0.4890000000000004	0.20678818353238043
Atp6ap1l	0.6470000000000005	0.30609679446890353
Spg7	0.47800000000000037	0.1998742928975592
Tjap1	0.4820000000000004	0.20238843494658512
Qtrt1	0.5720000000000004	0.2589566310496678
Asf1a	0.43500000000000033	0.17284726587053076
Mettl21d	0.44000000000000034	0.17598994343181315
Tmco3	0.46400000000000036	0.19107479572596855
Bcar1	0.47100000000000036	0.1954745443117639
Hrh2	0.5170000000000003	0.2243871778755617
Col1a1	0.46600000000000036	0.1923318667504815
Itfg2	0.6200000000000004	0.2891263356379787
Rmdn3	0.6090000000000004	0.28221244500315745
Dph2	0.5200000000000004	0.22627278441233112
Exo5	0.5240000000000004	0.228786926461357
Acyp2	0.6660000000000005	0.31803896920177654
Prkar2b	0.5300000000000004	0.23255813953489587
BC005624	0.5290000000000004	0.2319296040226394
Scrn1	0.4270000000000003	0.16781898177247898
Ehbp1	0.4830000000000004	0.2030169704588416
Sobp	0.5850000000000004	0.26712759270900205
Gm129	0.4170000000000003	0.16153362664991422
Txnrd2	0.5090000000000003	0.2193588937775099
Rxra	0.45400000000000035	0.1847894406034038
Ttc21b	0.6470000000000005	0.30609679446890353
Trim26	0.4910000000000004	0.2080452545568934
Prpf19	0.5460000000000004	0.24261470773099947
Snx24	0.44400000000000034	0.17850408548083904
Exosc5	0.4990000000000004	0.2130735386549452
Plxnc1	0.5120000000000003	0.2212445003142793
Slc33a1	0.5580000000000004	0.2501571338780772
Ppard	0.4900000000000004	0.20741671904463693
Letm1	0.43600000000000033	0.17347580138278723
Zfp384	0.5180000000000003	0.22501571338781817
Slc35f4	0.5330000000000004	0.2344437460716653
Chmp3	0.5770000000000004	0.2620993086109502
Dus2l	0.5340000000000004	0.23507228158392177
Smim20	0.5350000000000004	0.23570081709617824
Kcnn2	0.5780000000000004	0.2627278441232067
Slc43a2	0.48100000000000037	0.20175989943432865
Ldhd	0.4930000000000004	0.20930232558140635
Nqo2	0.48100000000000037	0.20175989943432865
Ell2	0.6100000000000004	0.2828409805154139
Gpn1	0.5300000000000004	0.23255813953489587
Itgbl1	0.47800000000000037	0.1998742928975592
Frs3	0.5590000000000004	0.25078566939033364
Pole3	0.4900000000000004	0.20741671904463693
Pdzd2	0.5840000000000004	0.26649905719674555
Bak1	0.5490000000000004	0.24450031426776891
Rarg	0.47400000000000037	0.1973601508485333
Lama4	0.5140000000000003	0.22250157133879225
Fbxl2	0.5750000000000004	0.26084223758643726
Wnk2	0.5730000000000004	0.2595851665619243
Panx2	0.5140000000000003	0.22250157133879225
Tmed8	0.5660000000000004	0.255185417976129
Usp8	0.5020000000000003	0.21495914519171455
Bbs4	0.47400000000000037	0.1973601508485333
Ldb2	0.5710000000000004	0.2583280955374114
Mrto4	0.47400000000000037	0.1973601508485333
Rap2c	0.5750000000000004	0.26084223758643726
Syf2	0.5280000000000004	0.23130106851038293
Gamt	0.46500000000000036	0.19170333123822503
Fam73b	0.6200000000000004	0.2891263356379787
Postn	0.5140000000000003	0.22250157133879225
Exosc6	0.4820000000000004	0.20238843494658512
Cep57l1	0.3900000000000003	0.14456316781898934
Aimp1	0.4120000000000003	0.15839094908863183
Surf4	0.46700000000000036	0.19296040226273797
Mcee	0.4860000000000004	0.204902576995611
Emcn	0.43600000000000033	0.17347580138278723
Pglyrp1	0.6140000000000004	0.2853551225644398
Nploc4	0.4030000000000003	0.15273412947832354
Pomt2	0.5330000000000004	0.2344437460716653
Kif26a	0.43700000000000033	0.1741043368950437
Zc3h12c	0.5430000000000004	0.24072910119423005
March9	0.6260000000000004	0.2928975487115175
A230057D06Rik	0.6290000000000004	0.29478315524828697
X9430020K01Rik	0.4880000000000004	0.20615964802012396
Nap1l2	0.5140000000000003	0.22250157133879225
Dalrd3	0.7550000000000006	0.3739786297926029
A130049A11Rik	0.6130000000000004	0.28472658705218334
Sox5	0.43700000000000033	0.1741043368950437
Kcnab1	0.4040000000000003	0.15336266499058002
AW554918	0.5630000000000004	0.2532998114393596
Sf3a3	0.5910000000000004	0.2708988057825409
Wbscr22	0.46900000000000036	0.19421747328725095
Arhgef2	0.5710000000000004	0.2583280955374114
Ppp1r3c	0.5560000000000004	0.24890006285356422
Ankrd9	0.47400000000000037	0.1973601508485333
Vac14	0.47100000000000036	0.1954745443117639
Cldn11	0.6710000000000005	0.32118164676305894
Scaf4	0.4200000000000003	0.16341923318668364
Mrps15	0.46300000000000036	0.19044626021371208
Gm5126	0.46400000000000036	0.19107479572596855
Ccne1	0.47800000000000037	0.1998742928975592
Mrpl4	0.6580000000000005	0.31301068510372476
Ecd	0.6540000000000005	0.3104965430546988
Zfr2	0.47000000000000036	0.19484600879950742
Dtnbp1	0.4960000000000004	0.21118793211817577
Slc19a1	0.5290000000000004	0.2319296040226394
Tfip11	0.7340000000000005	0.36077938403521687
Cox6a2	0.47200000000000036	0.19610307982402037
Urm1	0.5310000000000004	0.23318667504715235
Rrm2b	0.45400000000000035	0.1847894406034038
Elovl1	0.5430000000000004	0.24072910119423005
Gm6642	0.4880000000000004	0.20615964802012396
Poc1b	0.5770000000000004	0.2620993086109502
Cbx8	0.4230000000000003	0.16530483972345306
Rusc2	0.5840000000000004	0.26649905719674555
Angel2	0.5530000000000004	0.2470144563167948
Tufm	0.5280000000000004	0.23130106851038293
Grm3	0.44800000000000034	0.18101822752986496
Lamp5	1.0739999999999925	0.5744814582024134
Map4k3	0.6130000000000004	0.28472658705218334
Morc4	0.7130000000000005	0.3475801382778309
Gucy1a2	0.6440000000000005	0.3042111879321341
Paf1	0.6260000000000004	0.2928975487115175
Rasgrp2	0.8010000000000006	0.40289126335640074
Rragc	0.44900000000000034	0.18164676304212143
Tenm4	0.4990000000000004	0.2130735386549452
Wfs1	0.6230000000000004	0.2910119421747481
Nkiras1	0.5100000000000003	0.21998742928976636
Flii	0.5700000000000004	0.2576995600251549
Ccno	0.3830000000000003	0.14016341923319403
