	mob.tsv	average
Igf1r	0.4890000000000004	0.17137229152988465
Aldh2	0.45300000000000035	0.14773473407748675
Prr24	0.5050000000000003	0.1818778726198392
Sat1	0.5060000000000003	0.18253447143796137
Syt5	0.6170000000000004	0.2554169402495215
Hist1h2ae	0.4140000000000003	0.12212738017072237
Usp32	0.5400000000000004	0.20485883125411491
B3galt2	0.46300000000000036	0.1543007222587084
Enoph1	0.43400000000000033	0.13525935653316565
Mir684.1	0.5490000000000004	0.2107682206172144
Pan3	0.5580000000000004	0.21667760998031385
Efr3b	0.3990000000000003	0.11227839789888992
Trak1	0.7190000000000005	0.32239001969798214
Dym	0.5710000000000004	0.22521339461590198
Angpt1	0.5310000000000004	0.19894944189101543
Dnajc17	0.6540000000000005	0.27971109652004156
Ywhag	0.5310000000000004	0.19894944189101543
Ufm1	0.4910000000000004	0.17268548916612897
Akap6	0.6940000000000005	0.3059750492449281
Dynll1	0.6990000000000005	0.3092580433355389
Tesc	0.6300000000000004	0.2639527248851096
Lamp1	0.3960000000000003	0.11030860144452344
Hspa9	0.5520000000000004	0.21273801707158088
Clta	0.7050000000000005	0.3131976362442719
Zfp316	0.5680000000000004	0.2232435981615355
Galnt2	0.44500000000000034	0.14248194353250945
Hsdl2	0.5340000000000004	0.20091923834538195
Btf3	0.44000000000000034	0.13919894944189862
BC031181	0.5250000000000004	0.19500984898228246
Nvl	0.5510000000000004	0.21208141825345872
Smndc1	0.5430000000000004	0.2068286277084814
B930041F14Rik	0.5400000000000004	0.20485883125411491
Asns	0.47300000000000036	0.16086671043993003
Slc9a3r1	0.5000000000000003	0.17859487852922837
Phf8	0.6950000000000005	0.30663164806305027
Uty	0.4240000000000003	0.128693368351944
Fkbp4	0.5150000000000003	0.18844386080106082
Epm2aip1	0.6010000000000004	0.24491135915956688
Slco2b1	0.5380000000000004	0.2035456336178706
Scp2	0.5090000000000003	0.18450426789232785
Tpd52l2	0.5980000000000004	0.2429415627052004
Dscaml1	0.4310000000000003	0.13328956007879916
Gareml	0.6820000000000005	0.29809586342746214
Tspan5	0.44600000000000034	0.14313854235063161
Vmac	0.47100000000000036	0.15955351280368568
Spon1	0.4840000000000004	0.16808929743927384
Grin2c	0.5070000000000003	0.18319107025608353
Pcdh20	0.6550000000000005	0.2803676953381637
Gtf2h5	0.4910000000000004	0.17268548916612897
Fam195a	0.44500000000000034	0.14248194353250945
Paip1	0.4950000000000004	0.17531188443861764
Zmiz2	0.5910000000000004	0.23834537097834524
Ttyh1	0.3940000000000003	0.10899540380827911
Chrna2	0.46000000000000035	0.1523309258043419
Kitl	0.4860000000000004	0.16940249507551816
Micu2	0.5150000000000003	0.18844386080106082
Wdr33	0.47000000000000036	0.15889691398556352
Pde5a	0.4130000000000003	0.12147078135260021
Plp1	0.5700000000000004	0.22455679579777982
Asun	0.7030000000000005	0.31188443860802756
Aatk	0.5060000000000003	0.18253447143796137
Hsp90b1	0.3910000000000003	0.10702560735391262
Agpat3	0.3880000000000003	0.10505581089954613
S100a4	0.4050000000000003	0.1162179908076229
Trh	0.44600000000000034	0.14313854235063161
Fscn1	0.6790000000000005	0.2961260669730956
Cars	0.4300000000000003	0.132632961260677
Prpf6	0.43800000000000033	0.1378857518056543
Cacna1g	0.47100000000000036	0.15955351280368568
Nelfa	0.5470000000000004	0.20945502298097005
Med24	0.5310000000000004	0.19894944189101543
Mgat2	0.5700000000000004	0.22455679579777982
Negr1	0.5830000000000004	0.23309258043336795
Ica1	0.5480000000000004	0.21011162179909224
Pkn1	0.6100000000000004	0.25082074852266634
Akt3	0.5320000000000004	0.1996060407091376
Rtf1	0.4960000000000004	0.1759684832567398
B4galt2	0.5690000000000004	0.22390019697965766
Omd	0.34400000000000025	0.07616546290217094
Vdac2	0.46100000000000035	0.15298752462246407
Ipo11	0.5020000000000003	0.1799080761654727
Rab4b	0.3980000000000003	0.11162179908076776
Spata2l	0.7450000000000006	0.3394615889691584
Rif1	0.5220000000000004	0.19304005252791598
Narf	0.5000000000000003	0.17859487852922837
Tuba1b	0.4870000000000004	0.17005909389364032
Ctsa	0.5830000000000004	0.23309258043336795
Sf3b1	0.5100000000000003	0.18516086671045
Ghr	0.5750000000000004	0.22783978988839063
X1810026J23Rik	0.5070000000000003	0.18319107025608353
Hbb.b2	0.33900000000000025	0.07288246881156012
Nudt2	0.45500000000000035	0.14904793171373107
Shroom2	0.8900000000000007	0.43466841759687214
Add2	0.9670000000000007	0.4852265265922787
Zfp62	0.5750000000000004	0.22783978988839063
X1110004F10Rik	0.5860000000000004	0.23506237688773443
Tomm7	0.4180000000000003	0.12475377544321103
Zscan21	0.44100000000000034	0.13985554826002078
Ppp1r9a	0.5840000000000004	0.2337491792514901
Capn10	0.4100000000000003	0.11950098489823373
Sec14l1	0.5500000000000004	0.21142481943533656
Cox7a2	0.4110000000000003	0.12015758371635589
Ifi27l2a	0.4020000000000003	0.11424819435325642
Clasrp	0.5440000000000004	0.20748522652660356
Scpep1	0.4250000000000003	0.12934996717006617
Hnrnpu	0.45800000000000035	0.15101772816809758
Csnk1g2	0.6380000000000005	0.2692055154300869
Vma21	0.43600000000000033	0.13657255416940997
S1pr1	0.5610000000000004	0.21864740643468034
Pcbp4	0.5660000000000004	0.22193040052529117
Lonp2	0.45500000000000035	0.14904793171373107
Styx	0.5020000000000003	0.1799080761654727
Zmpste24	0.43500000000000033	0.1359159553512878
Setd6	0.5380000000000004	0.2035456336178706
Fam151b	0.4920000000000004	0.17334208798425113
Fam102b	0.5870000000000004	0.2357189757058566
Cited4	0.43900000000000033	0.13854235062377646
Adcy1	0.6170000000000004	0.2554169402495215
Camk2d	0.4900000000000004	0.1720288903480068
Ppp3cb	0.6120000000000004	0.25213394615891066
Nt5c	0.5500000000000004	0.21142481943533656
Nup153	0.7020000000000005	0.31122783978990537
Anapc5	0.5440000000000004	0.20748522652660356
Ptpre	0.47300000000000036	0.16086671043993003
Mrpl35	0.4940000000000004	0.17465528562049548
Acbd6	0.6310000000000004	0.2646093237032318
Mllt11	0.4970000000000004	0.17662508207486197
Hectd3	0.46200000000000035	0.15364412344058623
Arf3	0.6000000000000004	0.24425476034144472
Syt3	0.6840000000000005	0.29940906106370646
Slc25a44	0.5220000000000004	0.19304005252791598
Prpf38b	0.47600000000000037	0.16283650689429652
Creld1	0.6570000000000005	0.281680892974408
Cntd1	0.7610000000000006	0.34996717005911304
Fam43a	0.5280000000000004	0.19697964543664895
Fam149b	0.46500000000000036	0.1556139198949527
Arhgef10	0.5900000000000004	0.23768877216022308
Pigo	0.5820000000000004	0.23243598161524578
Tmem176b	0.43300000000000033	0.1346027577150435
Cdk16	0.6440000000000005	0.2731451083388199
Mea1	0.6190000000000004	0.2567301378857658
Sdha	0.4020000000000003	0.11424819435325642
Loh12cr1	0.46500000000000036	0.1556139198949527
Plekhb1	0.5080000000000003	0.1838476690742057
Rnf2	0.4960000000000004	0.1759684832567398
Dcaf5	0.4960000000000004	0.1759684832567398
Timm17b	0.6470000000000005	0.2751149047931864
Crbn	0.6070000000000004	0.24885095206829985
Zmat3	0.4880000000000004	0.17071569271176248
Tmem259	0.5130000000000003	0.1871306631648165
Dnm2	0.5460000000000004	0.20879842416284788
Ifi27l1	0.5620000000000004	0.2193040052528025
Ndufs7	0.4960000000000004	0.1759684832567398
Dexi	0.5630000000000004	0.2199606040709247
Stard3	0.5810000000000004	0.23177938279712362
Hnrnpab	0.5910000000000004	0.23834537097834524
Matr3	0.4830000000000004	0.16743269862115168
Dhx15	0.5110000000000003	0.18581746552857217
Nrgn	1.3759999999999593	0.7537754432042161
Tiam1	0.5710000000000004	0.22521339461590198
Trafd1	0.4980000000000004	0.17728168089298413
Elp2	0.4260000000000003	0.13000656598818833
Psph	0.5380000000000004	0.2035456336178706
Hipk1	0.5110000000000003	0.18581746552857217
Ttpal	0.5110000000000003	0.18581746552857217
Cuedc1	0.4220000000000003	0.12738017071569968
Azin1	0.45800000000000035	0.15101772816809758
Cabp1	0.4940000000000004	0.17465528562049548
Pxk	0.4920000000000004	0.17334208798425113
Lamc1	0.5310000000000004	0.19894944189101543
Sspn	0.43600000000000033	0.13657255416940997
Ldb1	0.45000000000000034	0.14576493762312026
Sos2	0.4850000000000004	0.168745896257396
Cnih3	0.5280000000000004	0.19697964543664895
C330006A16Rik	0.47600000000000037	0.16283650689429652
Emc6	0.5260000000000004	0.19566644780040462
Wdr75	0.6160000000000004	0.25476034143139936
X9430023L20Rik	0.6760000000000005	0.2941562705187291
Ddx39b	0.5450000000000004	0.20814182534472572
Ccdc85b	0.4890000000000004	0.17137229152988465
Cd82	0.5430000000000004	0.2068286277084814
Clip4	0.6030000000000004	0.2462245567958112
Cacng5	0.5940000000000004	0.24031516743271175
Atad3a	0.5010000000000003	0.17925147734735053
Ehd3	0.5940000000000004	0.24031516743271175
Mknk2	0.47200000000000036	0.16021011162180784
Casd1	0.5640000000000004	0.22061720288904685
Ndufb9	0.5100000000000003	0.18516086671045
Brix1	0.5660000000000004	0.22193040052529117
Xpa	0.46000000000000035	0.1523309258043419
Zxda	0.5130000000000003	0.1871306631648165
Tceal1	0.4910000000000004	0.17268548916612897
Tmem230	0.5120000000000003	0.18647406434669433
Mef2c	0.5800000000000004	0.23112278397900146
Sqrdl	0.45500000000000035	0.14904793171373107
Zfhx2	0.5070000000000003	0.18319107025608353
Arih1	0.45900000000000035	0.15167432698621974
Ctdnep1	0.5850000000000004	0.23440577806961227
Gopc	0.5490000000000004	0.2107682206172144
Glrb	0.5140000000000003	0.18778726198293866
Fem1b	0.47400000000000037	0.1615233092580522
Ccdc28b	0.5490000000000004	0.2107682206172144
Gabarap	0.4120000000000003	0.12081418253447805
Mapk3	0.5160000000000003	0.18910045961918298
Metap1	0.5410000000000004	0.20551543007223708
Eif3h	0.5120000000000003	0.18647406434669433
Dip2b	0.5420000000000004	0.20617202889035924
Ubr5	0.4980000000000004	0.17728168089298413
Polr3h	0.6510000000000005	0.27774130006567505
Dnajb9	0.5210000000000004	0.19238345370979382
Calm1	0.46400000000000036	0.15495732107683055
Zfp532	0.5640000000000004	0.22061720288904685
Trim37	0.6870000000000005	0.3013788575180729
Afg3l2	0.5210000000000004	0.19238345370979382
Alad	0.5170000000000003	0.18975705843730514
Reep1	0.43200000000000033	0.13394615889692132
Wipf3	0.6040000000000004	0.24688115561393337
Uck1	0.5020000000000003	0.1799080761654727
Ufsp2	0.5890000000000004	0.23703217334210092
Fndc5	0.6350000000000005	0.26723571897572046
Psmd4	0.3950000000000003	0.10965200262640128
Yipf5	0.4850000000000004	0.168745896257396
Plcxd2	0.5500000000000004	0.21142481943533656
Slc39a14	0.5150000000000003	0.18844386080106082
Ldha	0.6350000000000005	0.26723571897572046
Ncor2	0.7070000000000005	0.3145108338805162
Tubb3	0.7510000000000006	0.34340118187789137
Ndrg2	0.46500000000000036	0.1556139198949527
Cpne7	0.43600000000000033	0.13657255416940997
Mrpl20	0.5300000000000004	0.19829284307289327
Meis2	0.6710000000000005	0.29087327642811833
Sdc4	0.3810000000000003	0.10045961917269099
Gtf3c4	0.5110000000000003	0.18581746552857217
Donson	0.6130000000000004	0.25279054497703285
Snap91	0.5440000000000004	0.20748522652660356
Ndufs4	0.5600000000000004	0.21799080761655817
Elp5	0.5160000000000003	0.18910045961918298
Syt11	0.5590000000000004	0.217334208798436
Poli	0.5110000000000003	0.18581746552857217
Mllt3	0.4970000000000004	0.17662508207486197
Tmem87a	0.4300000000000003	0.132632961260677
Csnk1d	0.7060000000000005	0.313854235062394
Tle4	0.45500000000000035	0.14904793171373107
Spire1	0.4190000000000003	0.1254103742613332
Suz12	0.5720000000000004	0.22586999343402414
Pomt1	0.5570000000000004	0.2160210111621917
Arx	0.6220000000000004	0.25869993434013233
Tmem106b	0.6190000000000004	0.2567301378857658
Clstn3	0.4310000000000003	0.13328956007879916
Arl8a	0.5170000000000003	0.18975705843730514
Iqsec3	0.6100000000000004	0.25082074852266634
Pkia	0.4940000000000004	0.17465528562049548
Sbf2	0.5870000000000004	0.2357189757058566
Dag1	0.45900000000000035	0.15167432698621974
Ap1m1	0.6100000000000004	0.25082074852266634
Eif2s1	0.5930000000000004	0.2396585686145896
Ube2j1	0.4840000000000004	0.16808929743927384
Tex264	0.5590000000000004	0.217334208798436
AI837181	0.5340000000000004	0.20091923834538195
Ict1	0.4870000000000004	0.17005909389364032
Smarcc2	0.5730000000000004	0.2265265922521463
Mnat1	0.5080000000000003	0.1838476690742057
Iqub	0.5130000000000003	0.1871306631648165
Ubqln2	0.5300000000000004	0.19829284307289327
Thy1	0.6350000000000005	0.26723571897572046
Pfdn4	0.5000000000000003	0.17859487852922837
Gclc	0.6050000000000004	0.24753775443205553
Srp54a	0.5460000000000004	0.20879842416284788
Pdzd4	0.4300000000000003	0.132632961260677
Mzt1	0.47200000000000036	0.16021011162180784
Prkar1a	0.4280000000000003	0.13131976362443268
Prkce	0.7170000000000005	0.3210768220617378
Tomm70a	0.5330000000000004	0.20026263952725978
Sfi1	0.4930000000000004	0.17399868680237332
Kifap3	0.5380000000000004	0.2035456336178706
Fam114a2	0.4940000000000004	0.17465528562049548
Pisd.ps1	0.6240000000000004	0.26001313197637665
Ap3s2	0.4990000000000004	0.1779382797111063
Mars	0.5900000000000004	0.23768877216022308
Rexo4	0.5020000000000003	0.1799080761654727
Xpo5	0.45000000000000034	0.14576493762312026
Acta1	0.5580000000000004	0.21667760998031385
Pacsin1	0.6520000000000005	0.27839789888379723
Rnf7	0.6470000000000005	0.2751149047931864
Nras	0.6150000000000004	0.2541037426132772
Mrfap1	0.44400000000000034	0.1418253447143873
Stox2	0.4870000000000004	0.17005909389364032
Cyld	0.4970000000000004	0.17662508207486197
Syn2	0.5750000000000004	0.22783978988839063
Nsmaf	0.5010000000000003	0.17925147734735053
Med29	0.5390000000000004	0.20420223243599275
Dpm3	0.4300000000000003	0.132632961260677
Rgag4	0.5300000000000004	0.19829284307289327
Adam10	0.4860000000000004	0.16940249507551816
Ptprm	0.5980000000000004	0.2429415627052004
Tubb4a	0.5140000000000003	0.18778726198293866
Abracl	0.5640000000000004	0.22061720288904685
Camta1	0.6350000000000005	0.26723571897572046
Fbxo6	0.5060000000000003	0.18253447143796137
Neto1	0.7700000000000006	0.3558765594222125
Raf1	0.4920000000000004	0.17334208798425113
Rac3	0.44000000000000034	0.13919894944189862
Shfm1	0.46500000000000036	0.1556139198949527
Ttc13	0.5910000000000004	0.23834537097834524
Cpsf4	0.44100000000000034	0.13985554826002078
Kpnb1	0.43500000000000033	0.1359159553512878
Srebf1	0.4980000000000004	0.17728168089298413
Slc25a28	0.5220000000000004	0.19304005252791598
Unc79	0.6670000000000005	0.2882468811556297
Thoc7	0.43700000000000033	0.13722915298753213
Kat2b	0.46600000000000036	0.15627051871307487
Ppargc1a	0.6210000000000004	0.25804333552201014
Prpf4b	0.5940000000000004	0.24031516743271175
Tmem251	0.5790000000000004	0.2304661851608793
Ggct	0.5220000000000004	0.19304005252791598
Mrps18a	0.5800000000000004	0.23112278397900146
Kctd3	0.6290000000000004	0.26329612606698743
Pts	0.5140000000000003	0.18778726198293866
Snap25	0.5730000000000004	0.2265265922521463
Slc6a13	0.4270000000000003	0.1306631648063105
Ccs	0.5200000000000004	0.19172685489167166
Atp5g3	0.44900000000000034	0.1451083388049981
Atp6v1e1	0.5900000000000004	0.23768877216022308
Ascc1	0.47000000000000036	0.15889691398556352
Mbip	0.5750000000000004	0.22783978988839063
Lrrc16a	0.5100000000000003	0.18516086671045
Npr1	0.6870000000000005	0.3013788575180729
Gng12	0.44600000000000034	0.14313854235063161
Mrpl12	0.5250000000000004	0.19500984898228246
Emc3	0.4160000000000003	0.12344057780696671
X0610010K14Rik	0.6160000000000004	0.25476034143139936
Gm608	0.4970000000000004	0.17662508207486197
Fam189b	0.5470000000000004	0.20945502298097005
Larp1b	0.5190000000000003	0.1910702560735495
Slc11a2	0.4020000000000003	0.11424819435325642
Cdhr1	0.7310000000000005	0.33026920551544814
Chid1	0.5320000000000004	0.1996060407091376
Hmgn1	0.5140000000000003	0.18778726198293866
Spata5	0.44600000000000034	0.14313854235063161
Ube3a	0.48000000000000037	0.1654629021667852
Ldhb	0.46900000000000036	0.15824031516744136
Ept1	0.5920000000000004	0.2390019697964674
Dhrs13	0.45500000000000035	0.14904793171373107
Perp	0.4300000000000003	0.132632961260677
Arhgap39	0.4920000000000004	0.17334208798425113
Stx7	0.5560000000000004	0.21536441234406953
Zfp12	0.5020000000000003	0.1799080761654727
Rbbp7	0.46300000000000036	0.1543007222587084
Zfp760	0.4890000000000004	0.17137229152988465
Mcf2l	0.6990000000000005	0.3092580433355389
Ndufb11	0.4890000000000004	0.17137229152988465
M6pr	0.5310000000000004	0.19894944189101543
Ptrhd1	0.5890000000000004	0.23703217334210092
Nop10	0.5300000000000004	0.19829284307289327
Tmem80	0.5020000000000003	0.1799080761654727
Shank1	0.43500000000000033	0.1359159553512878
Mat2a	0.5440000000000004	0.20748522652660356
Cdk5rap2	0.3710000000000003	0.09389363099146936
Tmpo	0.5830000000000004	0.23309258043336795
Nav1	0.5280000000000004	0.19697964543664895
Psma3	0.45300000000000035	0.14773473407748675
Clk1	0.6370000000000005	0.2685489166119648
Acsbg1	0.4160000000000003	0.12344057780696671
Zcchc14	0.6750000000000005	0.293499671700607
Hnmt	0.5090000000000003	0.18450426789232785
Txndc12	0.5460000000000004	0.20879842416284788
Grm1	0.5320000000000004	0.1996060407091376
Supt4a	0.7510000000000006	0.34340118187789137
Cdh11	0.48100000000000037	0.16611950098490735
Cebpz	0.5210000000000004	0.19238345370979382
Clptm1l	0.5970000000000004	0.24228496388707824
Itpk1	0.5990000000000004	0.24359816152332256
A230073K19Rik	0.6370000000000005	0.2685489166119648
Sh3gl3	0.5990000000000004	0.24359816152332256
Ctdspl2	0.5100000000000003	0.18516086671045
Arhgdia	0.47000000000000036	0.15889691398556352
Taf1a	0.5280000000000004	0.19697964543664895
Rasgrf1	0.5320000000000004	0.1996060407091376
Snrpe	0.4960000000000004	0.1759684832567398
Dlx1	0.6380000000000005	0.2692055154300869
X2410018M08Rik	0.5990000000000004	0.24359816152332256
Usp29	0.5070000000000003	0.18319107025608353
Fbxo11	0.46900000000000036	0.15824031516744136
Il34	0.7480000000000006	0.3414313854235249
Gigyf1	0.5450000000000004	0.20814182534472572
Klhdc2	0.44700000000000034	0.14379514116875378
Sub1	0.4990000000000004	0.1779382797111063
Nnat	0.5820000000000004	0.23243598161524578
Tyro3	1.0929999999999904	0.5679579776756645
Trib2	0.44900000000000034	0.1451083388049981
Elmod1	0.47700000000000037	0.16349310571241868
Xrcc4	0.5700000000000004	0.22455679579777982
Tmem260	0.46400000000000036	0.15495732107683055
Aph1a	0.5290000000000004	0.1976362442547711
Atp6v0e	0.46400000000000036	0.15495732107683055
Eif2s3y	0.4920000000000004	0.17334208798425113
Rufy2	0.4960000000000004	0.1759684832567398
Eif4h	0.6150000000000004	0.2541037426132772
Mon1b	0.47600000000000037	0.16283650689429652
Dnajb1	0.47500000000000037	0.16217990807617436
Dbc1	0.45800000000000035	0.15101772816809758
Sephs1	0.6250000000000004	0.2606697307944988
Col19a1	0.4970000000000004	0.17662508207486197
Rrnad1	0.5100000000000003	0.18516086671045
Cdr2l	0.4880000000000004	0.17071569271176248
Sec22a	0.5260000000000004	0.19566644780040462
Acly	0.5040000000000003	0.18122127380171704
Ndufb2	0.4970000000000004	0.17662508207486197
Chpf	0.5680000000000004	0.2232435981615355
Lrrfip2	0.6160000000000004	0.25476034143139936
Rnf145	0.5250000000000004	0.19500984898228246
Sdf4	0.5240000000000004	0.1943532501641603
Kctd12	0.47200000000000036	0.16021011162180784
Tnfrsf1a	0.46600000000000036	0.15627051871307487
Mrps24	0.5460000000000004	0.20879842416284788
Slc25a3	0.4060000000000003	0.11687458962574507
Scg5	0.5290000000000004	0.1976362442547711
Wdr44	0.4230000000000003	0.12803676953382184
Hbp1	0.5260000000000004	0.19566644780040462
A830082K12Rik	0.45200000000000035	0.14707813525936458
AI854703	0.44300000000000034	0.14116874589626513
Mrs2	0.47600000000000037	0.16283650689429652
Rtn3	0.4850000000000004	0.168745896257396
Pygo2	0.6800000000000005	0.2967826657912178
Krt222	0.5690000000000004	0.22390019697965766
Dmxl1	0.5710000000000004	0.22521339461590198
Tanc2	0.5470000000000004	0.20945502298097005
Tubgcp2	0.44700000000000034	0.14379514116875378
Slc6a7	0.5670000000000004	0.22258699934341333
Lin54	0.5340000000000004	0.20091923834538195
Ttc3	0.4890000000000004	0.17137229152988465
Mark2	0.8360000000000006	0.3992120814182753
Nrsn1	0.4040000000000003	0.11556139198950074
Arrdc3	0.5760000000000004	0.2284963887065128
Tmsb15b1	0.3950000000000003	0.10965200262640128
Igfbp5	0.6300000000000004	0.2639527248851096
Cat	0.5060000000000003	0.18253447143796137
Tmem35	0.5740000000000004	0.22718319107026846
Dcaf11	0.7060000000000005	0.313854235062394
Tob2	0.5770000000000004	0.22915298752463495
Thap1	0.47100000000000036	0.15955351280368568
Pds5b	0.4020000000000003	0.11424819435325642
Pgm2l1	0.5220000000000004	0.19304005252791598
Cntn2	0.4860000000000004	0.16940249507551816
Mon2	0.5050000000000003	0.1818778726198392
Bai2	0.8380000000000006	0.4005252790545196
Pdxp	0.6330000000000005	0.26592252133947614
Bmpr2	0.4030000000000003	0.11490479317137858
B4galt6	0.43700000000000033	0.13722915298753213
Ralbp1	0.5070000000000003	0.18319107025608353
Ctnnd2	0.47000000000000036	0.15889691398556352
Jund	0.6460000000000005	0.27445830597506427
Id1	0.4290000000000003	0.13197636244255484
Trpm3	0.4930000000000004	0.17399868680237332
Vps18	0.5110000000000003	0.18581746552857217
Ssr4	0.5020000000000003	0.1799080761654727
Mettl9	0.3990000000000003	0.11227839789888992
Denr	0.5800000000000004	0.23112278397900146
C1ql1	0.46600000000000036	0.15627051871307487
Fam120b	0.5330000000000004	0.20026263952725978
Plekhf2	0.5260000000000004	0.19566644780040462
Hdac2	0.5180000000000003	0.19041365725542733
Unc50	0.5480000000000004	0.21011162179909224
Tomm40	0.6540000000000005	0.27971109652004156
Gm6654	0.5130000000000003	0.1871306631648165
X5930403L14Rik	0.5070000000000003	0.18319107025608353
Pclo	0.5610000000000004	0.21864740643468034
Aldoc	0.4130000000000003	0.12147078135260021
Gdap2	0.5620000000000004	0.2193040052528025
Wbp4	0.4900000000000004	0.1720288903480068
Cacnb2	0.46600000000000036	0.15627051871307487
Tgfbr1	0.4310000000000003	0.13328956007879916
Sez6l	0.5680000000000004	0.2232435981615355
Eef1d	0.5070000000000003	0.18319107025608353
Ptp4a3	0.6690000000000005	0.289560078791874
Necap1	0.4090000000000003	0.11884438608011157
Ugdh	0.5790000000000004	0.2304661851608793
Kazn	0.45200000000000035	0.14707813525936458
Mff	0.5010000000000003	0.17925147734735053
Klhl22	0.45100000000000035	0.14642153644124242
Pim3	0.5300000000000004	0.19829284307289327
Lrrtm1	0.4830000000000004	0.16743269862115168
Zfp784	0.5130000000000003	0.1871306631648165
Atp5f1	0.5200000000000004	0.19172685489167166
Zfp622	0.5690000000000004	0.22390019697965766
Snap29	0.4310000000000003	0.13328956007879916
Dynlt1b	0.5550000000000004	0.21470781352594737
Rab7l1	0.47900000000000037	0.16480630334866303
Jup	0.7490000000000006	0.34208798424164705
Fkbp1a	0.5610000000000004	0.21864740643468034
Cirbp	0.5400000000000004	0.20485883125411491
Zfp322a	0.46100000000000035	0.15298752462246407
Ctdp1	0.7670000000000006	0.353906762967846
Blmh	0.5980000000000004	0.2429415627052004
Hexim2	0.4100000000000003	0.11950098489823373
Fut8	0.45700000000000035	0.1503611293499754
Pcp4l1	0.5970000000000004	0.24228496388707824
Anp32e	0.5510000000000004	0.21208141825345872
Dlgap4	0.5940000000000004	0.24031516743271175
Osbpl1a	0.4900000000000004	0.1720288903480068
Arl2	0.6090000000000004	0.2501641497045442
Idh3b	0.43300000000000033	0.1346027577150435
Dennd1b	0.47800000000000037	0.16414970453054087
Tsc22d4	0.4180000000000003	0.12475377544321103
Poglut1	0.5390000000000004	0.20420223243599275
Hsd17b10	0.6210000000000004	0.25804333552201014
Synpr	0.6000000000000004	0.24425476034144472
Tmem5	0.5220000000000004	0.19304005252791598
Ece2	0.5130000000000003	0.1871306631648165
Cript	0.5520000000000004	0.21273801707158088
Dnm1l	0.5690000000000004	0.22390019697965766
Srsf3	0.5030000000000003	0.18056467498359488
Nsun2	0.5310000000000004	0.19894944189101543
Dhx35	0.4880000000000004	0.17071569271176248
Acvr1c	0.5250000000000004	0.19500984898228246
Tax1bp3	0.6530000000000005	0.27905449770191937
Fhl2	0.5110000000000003	0.18581746552857217
Acadl	0.45200000000000035	0.14707813525936458
Emc10	0.5130000000000003	0.1871306631648165
Mrps34	0.5480000000000004	0.21011162179909224
Ttll12	0.46200000000000035	0.15364412344058623
Tmed9	0.46400000000000036	0.15495732107683055
Skiv2l	0.4920000000000004	0.17334208798425113
Snhg11	0.6310000000000004	0.2646093237032318
Ncam1	0.48100000000000037	0.16611950098490735
Zfp423	0.5050000000000003	0.1818778726198392
Olfm1	0.43500000000000033	0.1359159553512878
Ngf	0.4080000000000003	0.11818778726198939
Nol3	0.4950000000000004	0.17531188443861764
Ndufa3	0.6070000000000004	0.24885095206829985
Hat1	0.5820000000000004	0.23243598161524578
Wbp7	0.4830000000000004	0.16743269862115168
Tmem145	0.5490000000000004	0.2107682206172144
Zdhhc7	0.44100000000000034	0.13985554826002078
Tmsb4x	0.43800000000000033	0.1378857518056543
Commd3	0.6210000000000004	0.25804333552201014
Cxx1a	0.5250000000000004	0.19500984898228246
Tm9sf2	0.5000000000000003	0.17859487852922837
B3galnt2	0.5560000000000004	0.21536441234406953
Taf15	0.5940000000000004	0.24031516743271175
Cct3	0.5060000000000003	0.18253447143796137
Gm13298	0.4190000000000003	0.1254103742613332
Tmem62	0.5000000000000003	0.17859487852922837
Fasn	0.46000000000000035	0.1523309258043419
X2810459M11Rik	0.5300000000000004	0.19829284307289327
Usp2	0.5350000000000004	0.2015758371635041
Lrp11	0.5980000000000004	0.2429415627052004
Glud1	0.45900000000000035	0.15167432698621974
Aldh3a2	0.5620000000000004	0.2193040052528025
Ap2a2	0.5570000000000004	0.2160210111621917
Ewsr1	0.4070000000000003	0.11753118844386723
Osbp	0.5280000000000004	0.19697964543664895
Dock10	0.45400000000000035	0.1483913328956089
Elovl4	0.6000000000000004	0.24425476034144472
Lin7c	0.5880000000000004	0.23637557452397875
Itm2b	0.43800000000000033	0.1378857518056543
Aurkaip1	0.6590000000000005	0.28299409061065234
Suv420h1	0.5690000000000004	0.22390019697965766
Mag	0.9670000000000007	0.4852265265922787
Dhx38	0.5980000000000004	0.2429415627052004
Dlg2	0.8070000000000006	0.38017071569273253
Rnf157	0.7080000000000005	0.3151674326986384
Pcdhb12	0.46600000000000036	0.15627051871307487
Eif4g2	0.46700000000000036	0.15692711753119704
Pigq	0.45200000000000035	0.14707813525936458
Ttc30a1	0.47600000000000037	0.16283650689429652
Arnt2	0.6360000000000005	0.2678923177938426
Rapgef4	0.46100000000000035	0.15298752462246407
Zfp790	0.5520000000000004	0.21273801707158088
Cds2	0.5060000000000003	0.18253447143796137
Tmem126a	0.44800000000000034	0.14445173998687594
Gtf2e1	0.4170000000000003	0.12409717662508887
Gspt2	0.5780000000000004	0.22980958634275714
Mfsd6	0.5520000000000004	0.21273801707158088
Dusp6	0.5710000000000004	0.22521339461590198
Ift122	0.43900000000000033	0.13854235062377646
Kcnc2	0.3910000000000003	0.10702560735391262
Zfp385a	0.5090000000000003	0.18450426789232785
Pdk2	0.6020000000000004	0.24556795797768904
Sptbn2	0.6930000000000005	0.30531845042680594
Lrrc40	0.6210000000000004	0.25804333552201014
