	P0-O	P0-F0-T0.5	P0-F0-T1	P0-F0-T2	P0-F1-T0.5	P0-F1-T1	P0-F1-T2	P0-F2-T0.5	P0-F2-T1	P0-F2-T2	P1-O	P1-F0-T0.5	P1-F0-T1	P1-F0-T2	P1-F1-T0.5	P1-F1-T1	P1-F1-T2	P1-F2-T0.5	P1-F2-T1	P1-F2-T2	P2-O	P2-F0-T0.5	P2-F0-T1	P2-F0-T2	P2-F1-T0.5	P2-F1-T1	P2-F1-T2	P2-F2-T0.5	P2-F2-T1	P2-F2-T2	P3-O	P3-F0-T0.5	P3-F0-T1	P3-F0-T2	P3-F1-T0.5	P3-F1-T1	P3-F1-T2	P3-F2-T0.5	P3-F2-T1	P3-F2-T2	P4-O	P4-F0-T0.5	P4-F0-T1	P4-F0-T2	P4-F1-T0.5	P4-F1-T1	P4-F1-T2	P4-F2-T0.5	P4-F2-T1	P4-F2-T2	P5-O	P5-F0-T0.5	P5-F0-T1	P5-F0-T2	P5-F1-T0.5	P5-F1-T1	P5-F1-T2	P5-F2-T0.5	P5-F2-T1	P5-F2-T2	P6-O	P6-F0-T0.5	P6-F0-T1	P6-F0-T2	P6-F1-T0.5	P6-F1-T1	P6-F1-T2	P6-F2-T0.5	P6-F2-T1	P6-F2-T2	P7-O	P7-F0-T0.5	P7-F0-T1	P7-F0-T2	P7-F1-T0.5	P7-F1-T1	P7-F1-T2	P7-F2-T0.5	P7-F2-T1	P7-F2-T2	P8-O	P8-F0-T0.5	P8-F0-T1	P8-F0-T2	P8-F1-T0.5	P8-F1-T1	P8-F1-T2	P8-F2-T0.5	P8-F2-T1	P8-F2-T2	P9-O	P9-F0-T0.5	P9-F0-T1	P9-F0-T2	P9-F1-T0.5	P9-F1-T1	P9-F1-T2	P9-F2-T0.5	P9-F2-T1	P9-F2-T2
16x22	7.951414480458744	25.84034365401251	8.789657027148747	8.835070701962028	2.990776259859394	18.706052614695647	21.261631388759355	4.079245681367665	8.754347780566354	74.504946592138	9.97865132374738	2.9314561885048955	4.392124253255794	7.37707233578785	1.8442680839469625	8.825564322015136	41.91254209799449	2.2039751216909105	4.971173910984383	9.124413719734429	61.36140481307881	28.616462588490364	50.512388436785535	60.22918787560941	1.197348401332653	38.36208660633184	54.056331449923846	5.450189628510326	5.625090937263881	5.9481523723404655	5.14300942568022	6.3593077068904105	22.88195244590014	8.010841771514462	1.0609691285601563	2.149245851803149	11.157853831649003	31.495647131168543	43.05034436825088	7.046763403872679	5.433372472308439	3.527078611745601	19.952718922889876	15.216542469591424	3.7314139440042235	9.875079367127753	6.813915657450884	2.2767252545877756	5.085209493452398	15.54779924389089	3.790685675180651	1.79979302893581	33.574651461824836	34.85012734045111	3.786513774830322	4.723013623067012	5.801553319649555	1.3546542942125455	18.625628762904945	14.461708220336455	12.177766804126607	4.677394219240622	21.889894237640668	12.565413391484038	10.808397589497025	7.240105153519449	14.976448910581047	6.882111736603197	10.86485007123097	8.147454024240847	37.82583375814584	3.063520545802176	7.034117035135074	15.338691506350925	7.091808022246733	4.495994273525205	61.606515114170314	8.834831170913148	7.502211424868747	53.23173679074207	4.727720081806191	1.3724472854014929	13.225051098093822	68.11909288608757	0.9722425265354171	3.77997812349991	17.72811223902952	3.2123872195375047	3.8616315867174853	3.4657676697833573	16.12114487775539	20.19313120429536	19.0453740927153	8.215891873874858	12.782135553071997	2.5532130846292427	4.9894997993830446	1.3547512872514407	5.748209299134786	12.255318138507754
17x22	25.147177211672332	3.7553346886306493	8.58471931499943	17.508695561132708	3.7996583263776107	3.778188102645203	4.266313745415793	3.2413922334491474	14.549146134371085	26.771884411284923	14.379973918143774	3.853344153317274	2.7197855050987174	73.32339726418199	2.576492064192247	7.731852850957738	70.26331726609027	1.314097787862074	2.3812211665271574	87.008521175256	28.023797268579525	1.5831560177205681	7.596884979996604	36.35143314000517	2.017491763379912	4.784902072207576	12.206169414318152	2.4410765132532246	2.522852631994032	10.85549198879628	10.714701298213752	1.2695319339043882	3.927792971475166	8.88872532147584	20.014065332936006	4.763507501832091	5.118980606113277	3.1750925615290684	23.593765367843865	4.701684333527441	3.5158853092279374	3.83737758028989	12.102339950782639	5.902031556969344	8.148508454640261	15.112980733163853	24.237269726454965	1.288893704377417	14.465258839870657	6.249193825449697	3.5953901617527046	1.0168730251446392	20.128111179182355	15.523023863513485	22.0890483595457	12.955679801036101	23.326446606284083	6.493399587677202	9.191969762846169	7.553269434228921	4.859836434124294	19.218204216712508	5.2312524671723155	6.795018513777137	2.3657008292065442	58.294255920500085	8.297642505466873	2.7467757891706968	3.8437383107573697	5.436042761819722	60.14983754036039	1.5947042942725895	6.473820333188376	7.358625315110317	6.704572717141702	8.896098882278014	125.90848174604024	1.3209160566270677	3.016742237812341	5.018676217881857	7.80088750314519	1.0718744729051	15.139394119056185	3.972617426873511	24.286694290857703	12.923338213096972	8.396458891981995	2.6750296661603334	3.3179362833692863	10.554593109422745	30.11152947123469	27.81054803909571	5.18033250400697	20.365518111876476	2.871280508012393	4.472368583567537	27.93054111099325	3.597831236394848	4.953776006243817	33.77896369900819
18x22	52.871375006429375	1.5213299274401988	2.774365890911023	50.47805960465449	3.972220670279499	8.500687228685505	4.3937976853322205	12.203940200091205	2.772069640766448	60.365022322536454	7.883683194064953	2.0711360938443044	12.809087024479496	13.543312020511191	4.428046796566329	4.666254547210253	12.132162212600292	2.92183277009592	2.7283557037887864	19.872545979452525	6.736993825339324	1.1190471552023973	7.438317524669877	66.3198693171789	0.754218334141878	63.847499250841054	10.85549198879628	10.164317877135394	5.665807633679982	29.881556631286642	18.01141932850193	0.9566022514343872	5.798481555862425	40.77589718809059	1.2514643643407648	8.804180118437799	7.198695119842332	2.7210998386151637	4.319673596412347	35.75859863685527	2.7240533785211016	31.824097546198892	3.8879061749101025	14.818556148715656	3.2631723564443917	1.961955496855321	8.902258617576713	1.6219650324603925	5.422783172286598	29.334644748314997	4.076667146089711	4.821434356492346	5.62004532017388	53.05480004663053	7.171000608308217	8.351148709132639	60.26569526477207	1.4881202613941955	6.2028167012812165	15.552201666388408	4.03391928545091	5.984340898276734	11.620594096449837	7.402839875545905	4.209174848240916	12.151836313305768	103.73830974636323	10.330933256261837	2.532837332370602	11.634037928767569	56.89940557127717	8.392585253665999	3.7744758736268884	18.07247689368512	3.074922693618708	3.714464658200931	5.133449466864913	27.59659131970239	6.78762739511962	15.7173224680516	4.501933033195433	5.263069394944263	3.8438207437908365	34.214070251304726	1.3712921666836224	2.3829768635615443	15.405134989183718	3.058763605497631	8.265052054394353	5.922700211514136	14.244118821737453	1.1268897470757029	7.944781321478766	9.737054123571934	4.1349766243807045	3.232686081618255	13.498558333077556	7.357644313996616	10.542644169589384	31.228637876664866
19x22	49.3831198489761	11.04215934334201	5.157182771104875	5.162423349752636	5.8319966920747515	2.774365890911023	7.448994977404215	7.074049275800921	4.076244339496397	93.59775347590707	4.789582383944947	1.268452433703372	25.031898063366754	27.089574498385833	5.814544597269089	4.392604587565045	13.42802723389136	17.816486956337375	4.229333403267611	26.394229374534717	2.7661284849956296	1.3957536022123311	8.198820729324801	10.955544952470385	1.9316891860679797	38.42862427772942	7.602020806385614	6.19225499893073	9.846378881919705	66.3198693171789	16.4445394647509	0.9899017409953316	1.8573363738229918	50.19200035563025	10.557284429299239	4.260222979006117	25.643901671705276	20.72217754640244	19.693657598648205	21.43188559111309	2.9541251507418838	17.68306240647814	4.760641981066451	27.87477350168071	10.67652779931599	5.337007250536843	10.452352628641105	4.002068939987418	7.003757725154065	27.5968882611351	3.6991932356323747	3.9153062069612554	6.917671544763872	4.1264002197736795	1.8277077438624216	5.49125226458702	18.441023020649958	9.638866895011198	42.370694368367836	2.9130050430134444	6.868446007373887	2.2250516115990813	11.620594096449837	9.661406500787686	3.87938527735478	3.8567134255265048	28.307362338633563	10.074226122279734	7.251854437932166	5.799029079782959	26.064993928361424	5.184379859618806	2.2550578717408056	32.7924094522903	7.86445931192857	52.53913966632631	53.31785323799468	7.5430301101324675	3.6355966617607636	31.33970471150585	2.564792511022322	2.4261404531575255	4.461079698065922	11.902910998602598	4.122954607908025	28.737061309929324	15.957445015439303	35.01975718872923	39.28762740238061	65.6467901313603	5.011734487084555	1.0687773075658635	3.5489443662804723	22.276413535058825	2.777078186098452	8.15124610504437	8.812175541230252	2.6375702978409623	12.086888197664775	3.944161923247703
20x22	21.088837896359482	1.2028757070918021	3.565045220930732	36.791858482731634	2.7047661804007226	4.801507344111974	103.36137461605004	2.3100313670784476	1.7255784626795487	51.49214637379256	7.025140971055947	4.335688878390468	3.238286403418409	24.74786392814552	2.3331272736051263	27.19824473089163	8.678948204864849	7.250739170756662	8.271568814585532	28.12108907786111	2.7074992968403744	21.182203575081385	4.345563883013009	53.62578411284855	2.2611433376281553	5.838126450387478	5.878539206176813	1.3021631464321002	47.58613147839677	4.715193058620018	12.18082459152902	4.274640126617888	44.67126871076494	18.457004380489632	4.50370788413038	4.045411261979769	4.764234441858875	13.018261097483494	3.9406017950992056	7.298380307511515	3.4470655169475797	1.4826815547907772	11.617579207200643	7.898669284815209	9.520401632554496	5.261376057763444	11.248317513882206	13.929488230898482	16.436002495360974	7.288862280788114	4.083245668950046	1.4954518497164864	27.379729566030342	15.523023863513485	1.4940522128439253	17.471710462090694	62.75142604525965	10.048533577828344	7.397550659085166	11.301204167791717	6.189997691994894	4.740206066052745	30.10355610960902	16.79245083665368	6.8147104425500595	17.846585484403388	7.564712181947952	2.5580643090881017	10.32097854252423	34.32816768228887	6.714861402620867	4.56421709743293	7.084882204658037	17.96741243482326	2.800750250025686	6.719856571858111	33.432910848181834	8.154644296193814	28.450029723210463	8.205999862431646	1.9488876407323743	8.946295512595418	5.841159491605013	58.46161377364415	3.3458437507964427	2.8862855585598615	11.971508598834696	3.1108534711907847	5.313039760841934	13.098653019550493	4.629778327252024	1.707049875304889	4.229744269799969	14.297841939919643	2.3799672358929693	12.17068021587679	18.6145992122998	2.5085843680077105	6.18484827038305	8.812175541230252
21x22	4.937165769467515	3.731731967033422	14.246933048527858	5.158594346561766	1.7306354836377116	2.7645990338737576	16.26850607865118	1.8687454887263772	7.122124563061987	23.526461898732588	9.54879081217102	3.151969858236388	4.943587680110784	7.012713283788346	5.383310994202206	4.930541145067024	35.22229464995433	2.4142425695317518	4.287780648250181	12.36589161407024	5.052525993543226	4.892778842696852	1.128110713267192	94.43321408115969	6.075620582110909	17.360197987292683	7.309610257036621	4.24867712623367	12.029398139737335	26.2931308932889	10.715942795556545	1.2514643643407648	4.553908196117963	12.170703793411555	10.669874084172337	4.122623814101446	5.054779067479988	1.8757232458176196	6.553342539370444	16.962405602283106	3.99061596368456	3.3483254825731903	3.528102241770681	5.155574817509668	4.002068939987418	3.417640168904955	7.156999445561872	1.8539242994738223	2.0471102441322846	44.32087358112862	7.004956151679878	14.410926318471361	16.23787439699442	32.696669950432145	2.1803119587214432	20.43559091996718	13.669702758229116	2.0265427403955547	7.321249707181102	19.19215805587594	7.488224455290523	15.834142238646292	5.703160535535394	10.689571911407793	6.635605144697319	9.746850204590775	6.193469222372979	7.693522361120846	13.532253849730088	8.918912604712343	3.144739947260637	1.3885337538638731	9.310714969980884	13.6302613252668	27.59659131970239	5.5201063953775416	18.749689470296627	0.9808566449628414	7.580916395018712	8.753262416155502	2.1037627100007397	2.5432713761348773	2.461650814902404	13.317523817622689	3.9893612538598258	7.812470821791223	14.617784124435726	15.552710949033496	7.852670414380605	45.49935220205344	4.577357581427862	1.3037926267720599	3.4185783895601687	12.09439399884947	8.444740924752047	37.888895282445795	8.812175541230252	1.9270123457406036	13.03932299928719	14.858750353874209
22x22	2.080299530395723	16.952362221729867	7.964153931489147	15.608787716360359	2.2788927502596246	7.054966624931628	15.198633305510443	3.8138279520739586	9.77573030447811	82.58779766831303	6.818706489027422	3.431066965041709	7.048103217029787	14.584260132415954	3.14117296512439	2.386762395370521	17.505948742848435	2.103339186490259	31.099600779578097	18.344884509866137	11.314177939659949	1.0515388545009023	8.217067504807986	12.724126991320633	1.4054750753733831	20.60705401012116	15.328970733535021	1.0383576025330612	31.412825581005983	100.31055108634372	5.491461497711657	20.48476221781663	20.779775514659963	6.497829042350379	2.1724321308026666	2.4904820987341987	12.898034312350513	7.7572706637514255	4.232498561365153	18.418274581419645	4.703588207449064	12.69517260954886	4.010836325837472	86.4332855363847	2.593005016823865	22.24806783875877	12.246587622421341	2.661927550347998	3.877429654982773	9.427761803084683	8.307528661401786	2.362182530198551	2.9881044256878506	11.256829420289964	2.981205868680429	45.115656364300634	18.547849357942155	2.004123171961526	15.661536053263072	6.287610427664165	6.793145582459499	1.8661195687572678	2.7557919022504156	8.485576443220753	1.2579246520314973	7.816589832801793	41.286026084162884	8.728531388756867	13.271210289394638	17.90462921103477	7.365335274921398	1.8661495012510403	10.677837609650648	12.379091938640613	5.145923013451468	2.876460828245269	5.710560383809586	1.8044677293373446	16.75392848053835	26.08028899609227	3.464877306149626	1.7569027889209454	4.75515686914503	26.214727762444177	5.039072978076397	3.8109314853906042	23.914622579043158	1.6527423056099437	5.700109564490038	40.59142201249138	5.18033250400697	2.738630576970765	11.69871873754446	11.108312744393809	4.105079149391157	8.886674994627066	6.544664962034538	3.5840604414523733	2.933023323140077	9.493724643820725
23x22	2.581211674876318	1.4586587757008507	16.926396326648323	5.1687311064870025	3.2023628701902367	15.573867598486233	85.47019289107229	1.47103726261079	3.9477403919128786	6.913960042758449	7.012510329213879	8.427193770575824	6.864452587555155	19.784853971346962	1.9287034365964189	2.1596540551910364	8.784248506511588	1.956674386980883	2.899981334849987	20.516128609526056	12.794003228112622	21.417783590450348	22.533215324597432	6.6666859992030485	1.2090755877638166	3.8437226317758353	35.7384813044632	5.70141095865378	4.587417566072316	50.12602993196048	2.4532316059313235	6.210887804308289	53.29662273690548	11.914916266549769	3.763185157684091	31.782243933888736	14.79402702820697	3.34590071273263	6.072188477593599	6.915500569534866	10.451155797292797	1.5978705790942984	2.103084970802625	7.105217277255682	4.161385698083262	32.80660917030756	43.657369092455355	3.2892160207610424	4.582674843730277	42.004228231574274	12.732648166053123	3.6154270550841137	7.965350768100377	55.26556153183626	23.193852758609808	7.6438774899018	70.23226649216778	14.656082738807285	24.84591737207924	5.085893122359209	3.904113347530269	1.7561748455484714	1.7443926033922648	102.28775037518064	1.0190946561942198	4.089237511687719	47.49231105396083	4.745949731718277	49.511989170952994	17.762351021189694	16.75392848053835	6.726649454969448	5.591601293246408	67.00538681428588	6.4532618026825626	39.49797293271525	27.317107474912117	4.554677715081952	1.9176487399861906	14.730670549842795	8.101648158222423	2.2509665165977166	6.406264107910465	4.757893686210291	3.609293003790114	5.964179713121442	9.091702795284167	2.162198676403056	3.847194637399566	5.306779141791946	3.436710881119673	2.4768880031219087	2.6075852535441197	26.27920969564792	1.9598792843676203	3.0875871740221914	5.7993562516680575	1.122783762151293	4.953776006243817	8.972723368614439
24x22	5.54250326893576	1.517554837520772	7.534000599157302	67.08889954588479	1.0674900055827128	22.737100894313674	10.702326770306593	1.4026959622770168	31.134726781370258	5.967824118610993	4.224413996863748	7.7047135275553025	10.331916236576195	11.273772157411853	3.0993800522769193	15.932039756329065	4.689108581759252	19.460694858158973	4.419809643298235	43.13365906519938	16.045799285169547	1.8795395008913776	2.838175883610322	21.04863871344611	17.75058201563574	9.673848375343292	32.547191815033166	2.0382843552163337	7.1488366242723105	10.127991658288202	2.149245851803149	4.92353764063395	3.6219203686499197	5.012134055914711	11.078427481446019	38.41710408341633	12.74979125109817	3.386837034455796	8.049866982896898	6.539064775797524	22.60570887480367	4.929825415812161	9.411380872762438	14.015318908390736	5.485258484641206	12.118634863227483	7.1966579512284525	9.304610807179966	4.243599329967517	4.240554190563874	16.53860971613715	14.064861310598886	6.544372335924195	5.788526640387899	5.134085041960371	10.177312007241719	12.405633402562433	4.076235995572494	4.053085480791109	19.661003581760543	1.9159112037502228	1.6898933727736376	4.68413587142348	19.649040045371915	1.8387474338232315	2.279598024479077	9.872110731671624	12.801788920661455	3.5008359520346173	14.905304797475106	12.412479065818081	12.072917678718422	2.6153585062837728	6.518354532839349	2.075370260545713	10.334419062595922	29.380205131852122	3.4199709704455357	6.031171968067669	63.25537103962119	19.46236793174424	6.509765917917849	4.852280906315051	21.750136194721936	11.974651650535934	6.912803354493578	33.41716252800848	13.24764805746732	6.0474845810043485	15.957445015439303	4.09347053894252	5.271322084794692	25.399121341948817	9.445997748969784	2.514057149366417	3.86141998557601	87.75956730201008	10.706652856526636	19.781518197484584	9.14790107119085
25x22	6.150290787547153	1.560838831704881	2.306198126859358	12.026290920740756	1.7964068922353364	4.855232761734526	14.65104725975176	3.5024749363236087	9.686154083401131	7.762355218110765	2.2804113381676796	23.678641484327645	3.887894076852569	14.214288471617628	0.7864219278674438	12.850795301021604	7.097344438467282	3.494469208765636	3.2533902512540354	27.151201707410728	13.811747758177843	3.0817631676007617	27.416447393089616	56.04759453715905	11.505158550214858	2.1030777090018047	7.160973542899257	1.9662309683809462	11.073816242667247	14.676435770484991	2.771431594937053	1.7970995021033296	2.6464412977200973	4.980964197468397	7.9903630856828585	4.776464716738765	7.599042178268232	8.271663622505521	16.955640700365233	10.564757576142478	21.96898792229307	3.023875863732108	10.81742212900999	13.22090027835419	2.366971876389183	5.869765098789616	16.31994501122266	3.201912482390812	3.6633869862994985	29.334644748314997	6.834851379114558	1.0754927893408426	14.552631491398978	12.690647485478507	4.949691481329156	3.6991932356323747	37.74208081887723	26.01915641740451	3.4081190617472674	39.37486284442706	2.3376636031129077	1.3259032977749332	14.119661394112507	6.185251331317693	3.2548279150990713	6.189997691994894	8.461902796850937	2.2540816442472895	6.31970519657626	71.584501154401	10.368759719237612	2.095032016823376	3.661610956117011	105.07827933265261	13.315081802862375	4.752965104772025	29.345308057645287	2.3756447588258887	12.03384096630413	3.74001170212075	41.81358292702445	2.304219818016521	3.2484161952852912	30.17666085085805	5.552037331706119	25.02345061055958	10.025988341232788	1.480675052878534	2.285244790894737	15.558583326590028	7.716279723192515	5.905377379361676	14.071496103638816	26.07864599857438	5.905377379361676	2.599287827801527	10.754109053891328	2.909772244337762	7.9876022313852895	25.50657712422012
26x22	3.8265871611730646	2.851449504611023	4.30552409497831	73.07813960343017	3.5024749363236087	7.463463934066844	9.213131552953872	3.626770318558329	3.462522904915354	7.311319187169072	2.1239575737429637	3.043811537752259	6.613381379372801	4.983316446896517	2.9709521671409007	2.536904867406744	6.518736582257369	4.435027624117648	68.12205041773521	9.606726801882875	17.7690411383887	8.680098993646341	2.54775657098875	25.84836290293006	16.04709648292166	6.685997733631746	79.28923422595435	2.8125454686319404	24.609829244898755	84.07502574979748	7.626847102449699	5.223408313281936	14.456779099479137	46.34356513214195	7.511957916995617	46.073250495905114	18.418868598009517	1.8672793141364268	3.62292663947803	4.611190361694504	13.141926811316914	2.12670382325731	7.798788495795971	5.477196221493262	9.43931694645154	11.560557506533845	4.76300446306425	5.967968317761624	5.051580606358638	15.810513117986567	3.3137343779644404	2.1641285860468864	15.941781700826677	7.216883924008344	21.185347184183918	3.453165135533967	15.824118628695933	7.627241427856479	26.53332391529807	11.594200575114375	7.0419002411266955	29.13061982764185	26.462021627232396	26.18437056767484	15.05177805480451	10.322002795014965	41.392185266510744	2.721448788820292	11.458358623199603	55.17345987025456	13.409145434283404	8.154644296193814	4.288519763536238	9.589346726745076	4.135534596262441	3.2632764977405477	6.464947133642947	6.830621170176202	2.7770675077277462	3.936994540680923	50.73977068823676	8.104917215650268	10.89612233333162	12.493239355462025	6.553681940611044	42.32013029760062	4.9928984100618115	5.370119063617061	70.03951437745846	16.235773576165727	6.183718793814472	4.586265377840808	8.082892770677711	8.611164998708446	2.4905169716983098	9.874860117255741	5.369808798747785	22.254582046987654	2.376319743381891	7.206607771581629
27x22	3.958991946217462	1.691057447175028	11.261995855381555	8.553190104123617	2.001258801583083	16.986339896689223	18.528244750827344	1.948396946763215	5.807834155492051	94.63748285404345	2.62583000580314	3.219309529907094	4.506900151689903	48.54438802879712	7.031909196745799	1.5728438557348876	56.855782846840256	1.172277145439813	12.422835372877605	20.616969322511924	24.609829244898755	8.108889133344508	61.36140481307881	3.8685767071205106	0.7610803198273272	2.1030777090018047	33.031141021671225	1.1063300969617185	2.0228484669171802	16.33966080591981	22.256923604985968	1.1919582083357543	3.269532387898762	5.760366892378749	1.6047414745763302	7.622192450478285	7.996831357934266	0.9194441783641072	4.44436266073792	3.629182306954647	5.7234293192383605	1.7469656461167427	19.04080326510899	49.99968911938335	9.18468049751284	8.19907183303366	13.873986288559589	1.7437172521419897	23.834369460466494	36.842513027298764	4.3606239174428865	2.3419763621852328	3.3070964342751354	6.1331551233175166	1.7806076946051101	2.6450361415983457	14.457993365931912	1.9158522892199765	4.372222777716566	87.73087251769995	18.898949998371382	21.69931243458194	4.1189946840982845	41.286026084162884	2.0446187558438593	3.5180647010063453	16.317583847252155	2.5141843498506575	4.218956782507985	4.5382781504592185	10.287365094071763	1.8243205341223665	64.0422870252126	29.122947856156483	6.998155380712731	40.68558083033898	5.4486447180768955	5.235376692839927	2.4661682385518207	87.20715838995848	40.38961813819275	2.3076096754941973	34.37597303910355	9.33788115253766	4.110944820005873	2.448571775220419	3.8977752814647486	1.4442558927617482	2.437999118195355	5.66004271490206	8.886674994627066	3.063872776846414	3.9632625782893194	89.01832818795062	8.828122603679669	13.852651442616107	7.122101747847108	2.1971492214616695	2.8137703126652323	5.958160904268071
28x22	8.261359237606996	5.1637695877495124	3.5350923481021654	33.82747003721484	3.0572263307115892	3.788593113265623	6.244068982802648	2.2443851010467664	9.066557428932654	17.4673585847945	3.8366994630692695	2.9974473003907076	8.752974371424218	67.9001163164708	2.0769701378287877	6.087623075504518	33.7087750823033	6.404543512239748	5.480625047507955	5.256391151448296	31.412825581005983	11.824063251021213	13.482513495031808	9.144103620563964	2.1319254396436236	7.516478567368246	69.0254774091039	1.314452612578164	4.386926605226413	103.5920071834137	36.0956278718897	3.9167608734898023	1.5289488594066865	14.449398058663842	6.279660373187931	8.03549959530333	6.833653359565542	8.340149551145554	5.683140428282016	6.833653359565542	4.713880901542342	4.346430164433297	3.467672779795798	10.663515350180386	5.2255778986463985	14.500864010139566	60.02415007812788	31.453363336534913	12.387563009280415	24.03388103187437	7.396743870469695	4.208091837739801	13.166174256149468	5.418617176850182	9.638866895011198	11.275816045711712	4.1264002197736795	15.639084260746383	4.142928659595372	18.89846455791	29.758820569245703	7.076840584658391	8.39622541832684	8.299097242260437	3.063622800200805	3.479326944980411	38.853297469308686	5.732734779447277	8.427872446749207	13.736892014747774	4.45115816422528	9.591200865093139	3.4594470695419597	9.221374189797684	4.190138199583217	5.393453897716754	70.49549931568063	2.1297663453269946	5.77945557659702	7.889857677184222	15.670899347883797	32.873148113035484	11.104212949515116	12.915675695766396	2.8574228622560773	3.4332367960951444	14.426444767891455	6.278703521548902	2.8862855585598615	4.7017227705193125	13.513135824931505	14.368517929606405	16.12114487775539	57.78988139728442	4.701487902468713	5.164618855563475	20.155809313196666	2.602256613201964	11.499800591669139	5.608032080697808
29x22	8.261359237606996	11.79602728660396	2.7645990338737576	11.99369149618476	3.8934280654843203	2.9173175514017013	9.892465134368935	1.981970400704738	19.167124948315365	89.08710547187441	3.8366994630692695	2.8579969557287885	2.3812211665271574	56.855782846840256	34.061025208867605	10.258064304763028	12.946695797591861	1.5928640565012808	12.659794154287528	9.716834998731073	31.412825581005983	1.3297168300768931	18.398428801748253	6.643815434931856	5.375935497644259	22.28620192405664	6.541238544060925	10.095089952671058	1.8245486633533072	25.46459747485868	36.0956278718897	1.780080745115067	13.296621078382012	17.608360236875598	9.39812681904945	3.774809664148393	15.290584704902582	1.3398441405020012	32.92212578149658	38.86095946632597	4.713880901542342	3.5202125710993752	5.7234293192383605	5.813690858694236	2.65875665415577	9.8203068230188	30.531928443104402	6.815880908406334	4.453041951554565	8.239033207102878	7.396743870469695	3.1749660703489724	11.799150747688945	11.240014107971952	5.831611651571021	9.746501052357509	14.113406361155434	1.8086907864108832	4.000747834954559	6.253103898271285	29.758820569245703	6.484067370272714	6.403757675403655	20.64195708504846	5.548747582549677	5.397265013126829	15.416796621537548	1.944280210032534	6.965928727675896	68.69113337305764	4.45115816422528	9.538658233091644	7.849223457017307	20.583692053805873	1.0141054071652404	5.26423565396972	25.075991235699725	4.977965038111062	9.768346987836289	8.169469270781352	15.670899347883797	2.534325220535756	3.0675207030059815	11.028897960321391	12.814446892798873	6.787378374719527	49.37569777577948	4.061789258148461	6.186912359749385	7.344024353544679	13.513135824931505	6.522997287310626	17.656245207359337	5.918374096682894	34.507487580178505	62.12757107153727	6.2546964569685946	3.0137967808741606	1.9228611305954875	41.99705399195519
0x23	8.754347780566354	2.0178101304850617	15.014435213324731	18.777503467998425	1.148546267184029	3.958991946217462	15.4642620305463	1.0984494213330551	39.506985227341154	12.308341207010002	15.409427055110605	6.586467022801705	38.92138971631795	5.631392514131463	1.9371126113971546	5.115750646164407	6.871405425892374	2.1222889982433184	4.004854857552432	34.18807922093825	6.916699949663842	1.116036429079486	6.685997733631746	23.468091472693104	4.599836740520594	25.76050605953587	13.881806018475448	24.19170130788375	12.36057260664257	7.820546697472508	62.991294262337085	7.511957916995617	32.727561305448106	14.524346120238757	4.153362033624903	53.29662273690548	5.134223662518822	2.6996360135207698	5.0998393707231955	17.27175997340105	35.892618355731926	8.040518478878983	16.081036957757966	5.44294252360343	2.7558981775760873	2.608822515868813	4.88190602370482	2.5327511035580272	4.4184159283721645	37.46962142425238	2.0645494223150944	3.600659394063767	7.414508289874281	25.911359602072203	3.9560296571739832	5.7717391125718285	67.43687903587634	1.5084588649144937	3.7058874736120018	28.25916162707369	23.50997955007104	4.4761573027586925	10.279018951034283	4.353244045372374	3.2548279150990713	5.659822660744782	7.001671904069235	5.14037463018611	3.097879600969645	12.983981754681109	7.88181911349415	11.266403584954215	5.806848553451264	43.05562477634907	1.611939343718042	48.96390552184599	5.191985465575938	4.448049441139007	12.412479065818081	7.762490525708545	8.211524231432824	4.72536517840216	5.181317289226916	30.55955407813397	1.5611859071323564	18.350277449222162	13.484594456431614	3.623391223328142	20.741713296922445	9.12160332948128	3.86141998557601	7.586133186553595	6.828090431681827	17.803249470325536	4.796454579882931	4.397182270305837	31.782178091303837	25.77865689736345	11.499800591669139	5.069691651172454
