gene	ST_mel1_rep1_counts	average
SETD7 ENSG00000145391	0.36300000000000027	0.18508474576271972
PMPCA ENSG00000165688	0.45700000000000035	0.2488135593220445
CCDC109B ENSG00000005059	0.4110000000000003	0.21762711864407705
CRLF1 ENSG00000006016	0.4210000000000003	0.22440677966102648
DPM2 ENSG00000136908	0.3960000000000003	0.20745762711865287
TMEM254 ENSG00000133678	0.4230000000000003	0.22576271186441638
CCDC23 ENSG00000177868	0.4910000000000004	0.2718644067796726
COPZ2 ENSG00000005243	0.3760000000000003	0.193898305084754
RARRES1 ENSG00000118849	0.4110000000000003	0.21762711864407705
ZNF37A ENSG00000075407	0.43800000000000033	0.23593220338984053
NOMO1 ENSG00000103512	0.44400000000000034	0.2400000000000102
PRDX6 ENSG00000117592	0.5200000000000004	0.29152542372882595
SRSF8 ENSG00000263465	0.4280000000000003	0.2291525423728911
CHAMP1 ENSG00000198824	0.46300000000000036	0.25288135593221417
C2CD5 ENSG00000111731	0.34000000000000025	0.16949152542373602
COL5A3 ENSG00000080573	0.2790000000000002	0.1281355932203444
ZDHHC16 ENSG00000171307	0.3930000000000003	0.20542372881356805
TRAF4 ENSG00000076604	0.5120000000000003	0.2861016949152664
PRPS1 ENSG00000147224	0.3130000000000002	0.15118644067797252
WDR13 ENSG00000101940	0.44400000000000034	0.2400000000000102
EPHB4 ENSG00000196411	0.46900000000000036	0.2569491525423838
PHF23 ENSG00000040633	0.36100000000000027	0.18372881355932985
FRMD4B ENSG00000114541	0.5690000000000004	0.3247457627118782
AKIRIN1 ENSG00000174574	0.32900000000000024	0.16203389830509163
PRR14 ENSG00000156858	0.4160000000000003	0.22101694915255177
UBAP2 ENSG00000137073	0.3840000000000003	0.19932203389831354
CREBL2 ENSG00000111269	0.47500000000000037	0.26101694915255347
HNRNPLL ENSG00000143889	0.4040000000000003	0.21288135593221244
PLSCR1 ENSG00000188313	0.45600000000000035	0.24813559322034953
ARHGAP21 ENSG00000107863	0.45700000000000035	0.2488135593220445
PIN4 ENSG00000102309	0.46700000000000036	0.2555932203389939
ESRRA ENSG00000173153	0.35600000000000026	0.1803389830508551
SIRT3 ENSG00000142082	0.46400000000000036	0.2535593220339091
VPS37C ENSG00000167987	0.35700000000000026	0.18101694915255007
DDX24 ENSG00000089737	0.4140000000000003	0.21966101694916187
PIGK ENSG00000142892	0.4150000000000003	0.22033898305085683
NUDT21 ENSG00000167005	0.5690000000000004	0.3247457627118782
EPSTI1 ENSG00000133106	0.32300000000000023	0.15796610169492195
SLFN11 ENSG00000172716	0.4280000000000003	0.2291525423728911
HRAS ENSG00000174775	0.4140000000000003	0.21966101694916187
HSPA4 ENSG00000170606	0.45800000000000035	0.24949152542373942
MPLKIP ENSG00000168303	0.34300000000000025	0.17152542372882085
DCTN4 ENSG00000132912	0.45300000000000035	0.2461016949152647
PKD2 ENSG00000118762	0.43500000000000033	0.2338983050847557
C3orf62 ENSG00000188315	0.35700000000000026	0.18101694915255007
IFI44 ENSG00000137965	0.4130000000000003	0.21898305084746694
KANK2 ENSG00000197256	0.4880000000000004	0.2698305084745877
PPP1CB ENSG00000213639	0.44500000000000034	0.24067796610170514
CCDC3 ENSG00000151468	0.5160000000000003	0.28881355932204616
NUP37 ENSG00000075188	0.3870000000000003	0.2013559322033984
BASP1 ENSG00000176788	0.4220000000000003	0.22508474576272144
TRNP1 ENSG00000253368	0.45500000000000035	0.2474576271186546
RNF122 ENSG00000133874	0.33100000000000024	0.16338983050848152
SACS ENSG00000151835	0.4210000000000003	0.22440677966102648
COA7 ENSG00000162377	0.5200000000000004	0.29152542372882595
TRUB2 ENSG00000167112	0.5750000000000004	0.32881355932204787
PDLIM7 ENSG00000196923	0.43300000000000033	0.2325423728813658
EPB41L4A-AS1 ENSG00000224032	0.5280000000000004	0.29694915254238546
VPS35 ENSG00000069329	0.47100000000000036	0.2583050847457737
CFH ENSG00000000971	0.5660000000000004	0.32271186440679334
LZTR1 ENSG00000099949	0.33600000000000024	0.16677966101695624
FAM133B ENSG00000234545	0.43400000000000033	0.23322033898306077
TBC1D14 ENSG00000132405	0.5110000000000003	0.2854237288135714
ADAM28 ENSG00000042980	0.25100000000000017	0.10915254237288598
TBCK ENSG00000145348	0.4250000000000003	0.22711864406780627
CBR4 ENSG00000145439	0.5040000000000003	0.2806779661017068
STK26 ENSG00000134602	0.43300000000000033	0.2325423728813658
LRPPRC ENSG00000138095	0.5270000000000004	0.29627118644069056
PYROXD2 ENSG00000119943	0.8430000000000006	0.5105084745762929
SERF1B ENSG00000205572	0.5420000000000004	0.3064406779661147
GATAD2A ENSG00000167491	0.5080000000000003	0.2833898305084866
SERPINA1 ENSG00000197249	0.45400000000000035	0.24677966101695964
ALKBH4 ENSG00000160993	0.33200000000000024	0.16406779661017645
BACH1 ENSG00000156273	0.4160000000000003	0.22101694915255177
BIRC5 ENSG00000089685	0.5610000000000004	0.31932203389831865
MET ENSG00000105976	0.4260000000000003	0.2277966101695012
ZNF383 ENSG00000188283	0.3090000000000002	0.14847457627119273
MICU2 ENSG00000165487	0.33900000000000025	0.16881355932204106
TFF3 ENSG00000160180	0.22400000000000017	0.09084745762712253
KIAA0226 ENSG00000145016	0.36700000000000027	0.1877966101694995
CRIM1 ENSG00000150938	0.5020000000000003	0.27932203389831695
UBA6 ENSG00000033178	0.43600000000000033	0.23457627118645066
SLC35F5 ENSG00000115084	0.5470000000000004	0.30983050847458943
MAP3K5 ENSG00000197442	0.34300000000000025	0.17152542372882085
SPIN1 ENSG00000106723	0.4070000000000003	0.21491525423729727
AMDHD2 ENSG00000162066	0.43700000000000033	0.2352542372881456
ZNF473 ENSG00000142528	0.4060000000000003	0.21423728813560233
ZBTB14 ENSG00000198081	0.3740000000000003	0.1925423728813641
ERICH1 ENSG00000104714	0.3830000000000003	0.1986440677966186
NUP210 ENSG00000132182	0.5090000000000003	0.28406779661018156
PLEKHA3 ENSG00000116095	0.4100000000000003	0.2169491525423821
RUVBL2 ENSG00000183207	0.5070000000000003	0.28271186440679164
GAR1 ENSG00000109534	0.45400000000000035	0.24677966101695964
PLEKHG3 ENSG00000126822	0.33700000000000024	0.16745762711865117
EIF3J-AS1 ENSG00000179523	0.34600000000000025	0.17355932203390567
TFDP2 ENSG00000114126	0.4160000000000003	0.22101694915255177
DKK3 ENSG00000050165	0.35700000000000026	0.18101694915255007
BMI1 ENSG00000168283	0.44900000000000034	0.24338983050848492
KCTD2 ENSG00000180901	0.43500000000000033	0.2338983050847557
URGCP ENSG00000106608	0.2990000000000002	0.1416949152542433
ALDH1A3 ENSG00000184254	0.8120000000000006	0.48949152542374963
NUP188 ENSG00000095319	0.45900000000000035	0.2501694915254344
MAP1LC3A ENSG00000101460	0.3700000000000003	0.18983050847458433
IL12RB1 ENSG00000096996	0.3760000000000003	0.193898305084754
ZNF280D ENSG00000137871	0.45800000000000035	0.24949152542373942
ATR ENSG00000175054	0.33900000000000025	0.16881355932204106
NEK9 ENSG00000119638	0.4950000000000004	0.27457627118645234
MDM1 ENSG00000111554	0.32400000000000023	0.1586440677966169
SLC15A2 ENSG00000163406	0.23500000000000018	0.09830508474576691
PDE3B ENSG00000152270	0.4890000000000004	0.2705084745762827
TMEM242 ENSG00000215712	0.6070000000000004	0.3505084745762861
PPM1K ENSG00000163644	0.4210000000000003	0.22440677966102648
GPN2 ENSG00000142751	0.3800000000000003	0.1966101694915338
KLF3 ENSG00000109787	0.3910000000000003	0.20406779661017815
CADM4 ENSG00000105767	0.5530000000000004	0.3138983050847591
PSPN ENSG00000125650	0.33600000000000024	0.16677966101695624
CCDC106 ENSG00000173581	0.5150000000000003	0.2881355932203512
PER1 ENSG00000179094	0.4200000000000003	0.22372881355933155
EIF2B4 ENSG00000115211	0.5740000000000004	0.3281355932203529
RAMP1 ENSG00000132329	0.3940000000000003	0.206101694915263
MLLT1 ENSG00000130382	0.6270000000000004	0.36406779661018496
ARSD ENSG00000006756	0.45000000000000034	0.24406779661017988
COASY ENSG00000068120	0.3930000000000003	0.20542372881356805
POU2F1 ENSG00000143190	0.36700000000000027	0.1877966101694995
CERS2 ENSG00000143418	0.47000000000000036	0.2576271186440788
SRI ENSG00000075142	0.45200000000000035	0.24542372881356975
RNF111 ENSG00000157450	0.32700000000000023	0.16067796610170174
SLC35F2 ENSG00000110660	0.5320000000000004	0.29966101694916525
CYP27A1 ENSG00000135929	0.43600000000000033	0.23457627118645066
RMND5A ENSG00000153561	0.43300000000000033	0.2325423728813658
PAXIP1-AS1 ENSG00000273344	0.32700000000000023	0.16067796610170174
RIMKLB ENSG00000166532	0.5090000000000003	0.28406779661018156
EIF2A ENSG00000144895	0.47500000000000037	0.26101694915255347
FHL1 ENSG00000022267	0.34300000000000025	0.17152542372882085
EHBP1 ENSG00000115504	0.4180000000000003	0.22237288135594166
SPSB1 ENSG00000171621	0.3790000000000003	0.19593220338983883
CCDC154 ENSG00000197599	0.35400000000000026	0.17898305084746524
TXNDC15 ENSG00000113621	0.43600000000000033	0.23457627118645066
ZSWIM1 ENSG00000168612	0.36800000000000027	0.18847457627119446
PAX3 ENSG00000135903	0.5120000000000003	0.2861016949152664
TMEM201 ENSG00000188807	0.5240000000000004	0.2942372881356057
KAT7 ENSG00000136504	0.3850000000000003	0.2000000000000085
PSMD6 ENSG00000163636	0.4820000000000004	0.2657627118644181
NPEPL1 ENSG00000215440	0.4280000000000003	0.2291525423728911
BOLA1 ENSG00000178096	0.4290000000000003	0.22983050847458605
NARF ENSG00000141562	0.47200000000000036	0.25898305084746864
PLCG1 ENSG00000124181	0.4200000000000003	0.22372881355933155
FUOM ENSG00000148803	0.4000000000000003	0.21016949152543266
FAM76B ENSG00000077458	0.3790000000000003	0.19593220338983883
TMEM251 ENSG00000153485	0.4880000000000004	0.2698305084745877
MRPS12 ENSG00000128626	0.3920000000000003	0.2047457627118731
AHSA2 ENSG00000173209	0.4030000000000003	0.21220338983051748
HGSNAT ENSG00000165102	0.46500000000000036	0.25423728813560403
KIAA0232 ENSG00000170871	0.4270000000000003	0.22847457627119616
H2AFJ ENSG00000246705	0.3810000000000003	0.19728813559322872
GPAT2 ENSG00000186281	0.46000000000000035	0.2508474576271293
KLHL18 ENSG00000114648	0.4300000000000003	0.230508474576281
PPP2R2D ENSG00000175470	0.45600000000000035	0.24813559322034953
CFDP1 ENSG00000153774	0.4190000000000003	0.2230508474576366
ORAI3 ENSG00000175938	0.32700000000000023	0.16067796610170174
GPR125 ENSG00000152990	0.6890000000000005	0.4061016949152715
FGFR1OP ENSG00000213066	0.4090000000000003	0.21627118644068716
YBEY ENSG00000182362	0.4300000000000003	0.230508474576281
RNF13 ENSG00000082996	0.4090000000000003	0.21627118644068716
KIDINS220 ENSG00000134313	0.47000000000000036	0.2576271186440788
POLD1 ENSG00000062822	0.43600000000000033	0.23457627118645066
SPON1 ENSG00000262655	0.34900000000000025	0.1755932203389905
TMEM126B ENSG00000171204	0.5880000000000004	0.3376271186440821
EFR3A ENSG00000132294	0.4090000000000003	0.21627118644068716
SLC5A6 ENSG00000138074	0.3760000000000003	0.193898305084754
LGALS8 ENSG00000116977	0.5100000000000003	0.28474576271187646
ARRDC1 ENSG00000197070	0.4240000000000003	0.2264406779661113
ZC3H8 ENSG00000144161	0.43500000000000033	0.2338983050847557
MIA3 ENSG00000154305	0.35400000000000026	0.17898305084746524
TTL ENSG00000114999	0.8020000000000006	0.4827118644068002
LPAR5 ENSG00000184574	0.3820000000000003	0.19796610169492365
CCDC117 ENSG00000159873	0.46900000000000036	0.2569491525423838
SSBP2 ENSG00000145687	0.45400000000000035	0.24677966101695964
STRA13 ENSG00000169689	0.5660000000000004	0.32271186440679334
PAWR ENSG00000177425	0.44700000000000034	0.24203389830509503
TERF2 ENSG00000132604	0.35100000000000026	0.1769491525423804
POLR1C ENSG00000171453	0.46300000000000036	0.25288135593221417
CASP2 ENSG00000106144	0.47100000000000036	0.2583050847457737
GSTM2 ENSG00000213366	0.5070000000000003	0.28271186440679164
MAT2A ENSG00000168906	0.32600000000000023	0.1600000000000068
UBR3 ENSG00000144357	0.4170000000000003	0.2216949152542467
COPRS ENSG00000172301	0.4840000000000004	0.267118644067808
ANKRD36 ENSG00000135976	0.44700000000000034	0.24203389830509503
C2orf68 ENSG00000168887	0.44800000000000034	0.24271186440679
SPAG9 ENSG00000008294	0.5780000000000004	0.3308474576271327
GSTM1 ENSG00000134184	0.5450000000000004	0.3084745762711995
FAM76A ENSG00000009780	0.3800000000000003	0.1966101694915338
MGST2 ENSG00000085871	0.3860000000000003	0.20067796610170344
EIF3CL ENSG00000205609	0.4290000000000003	0.22983050847458605
ACTR3 ENSG00000115091	0.44600000000000034	0.2413559322034001
CTSA ENSG00000064601	0.47400000000000037	0.2603389830508585
ADAMTS2 ENSG00000087116	0.3750000000000003	0.19322033898305904
SDHB ENSG00000117118	0.36200000000000027	0.18440677966102478
CFAP97 ENSG00000164323	0.4250000000000003	0.22711864406780627
AK3 ENSG00000147853	0.4040000000000003	0.21288135593221244
ELMO3 ENSG00000102890	0.36500000000000027	0.1864406779661096
MRPL49 ENSG00000149792	0.43800000000000033	0.23593220338984053
MGA ENSG00000174197	0.2450000000000002	0.10508474576271636
ADSSL1 ENSG00000185100	0.3960000000000003	0.20745762711865287
MPDZ ENSG00000107186	0.4830000000000004	0.26644067796611304
YOD1 ENSG00000180667	0.45700000000000035	0.2488135593220445
NDUFA8 ENSG00000119421	0.47100000000000036	0.2583050847457737
SEMA3A ENSG00000075213	0.6830000000000005	0.40203389830510183
ZNF318 ENSG00000171467	0.43500000000000033	0.2338983050847557
TSPAN17 ENSG00000048140	0.46200000000000035	0.2522033898305192
ZNF189 ENSG00000136870	0.34900000000000025	0.1755932203389905
TRMT13 ENSG00000122435	0.34500000000000025	0.17288135593221074
RNF157 ENSG00000141576	0.7030000000000005	0.4155932203390007
LOXL4 ENSG00000138131	0.5570000000000004	0.31661016949153886
F11R ENSG00000158769	0.45500000000000035	0.2474576271186546
MSL2 ENSG00000174579	0.44300000000000034	0.23932203389831527
EPHA2 ENSG00000142627	0.7480000000000006	0.4461016949152732
INPP5K ENSG00000132376	0.3150000000000002	0.1525423728813624
USP14 ENSG00000101557	0.4140000000000003	0.21966101694916187
ALDH3A2 ENSG00000072210	0.5880000000000004	0.3376271186440821
SRPK1 ENSG00000096063	0.44700000000000034	0.24203389830509503
RAB34 ENSG00000109113	0.45600000000000035	0.24813559322034953
C7orf49 ENSG00000122783	0.3770000000000003	0.19457627118644893
MRPS31 ENSG00000102738	0.3990000000000003	0.20949152542373772
NUP155 ENSG00000113569	0.4880000000000004	0.2698305084745877
SMYD2 ENSG00000143499	0.3750000000000003	0.19322033898305904
UACA ENSG00000137831	0.44400000000000034	0.2400000000000102
C15orf39 ENSG00000167173	0.3000000000000002	0.14237288135593823
PGPEP1 ENSG00000130517	0.4100000000000003	0.2169491525423821
L3MBTL1 ENSG00000185513	0.32500000000000023	0.15932203389831184
ANKRD36C ENSG00000174501	0.4270000000000003	0.22847457627119616
ZNF791 ENSG00000173875	0.35100000000000026	0.1769491525423804
SNAP29 ENSG00000099940	0.44100000000000034	0.23796610169492538
KIAA1755 ENSG00000149633	0.34200000000000025	0.1708474576271259
FANCL ENSG00000115392	0.5830000000000004	0.33423728813560744
PAPLN ENSG00000100767	0.36000000000000026	0.1830508474576349
ARIH2 ENSG00000177479	0.3920000000000003	0.2047457627118731
RBMX2 ENSG00000134597	0.36700000000000027	0.1877966101694995
DTD1 ENSG00000125821	0.46900000000000036	0.2569491525423838
FOSL2 ENSG00000075426	0.4010000000000003	0.21084745762712762
LRRC8B ENSG00000197147	0.4890000000000004	0.2705084745762827
ZSWIM6 ENSG00000130449	0.35000000000000026	0.17627118644068546
PPP1R15B ENSG00000158615	0.3060000000000002	0.1464406779661079
SAC3D1 ENSG00000168061	0.4840000000000004	0.267118644067808
AP001059.6 ENSG00000278158	0.45800000000000035	0.24949152542373942
PTPN4 ENSG00000088179	0.44400000000000034	0.2400000000000102
FAM207A ENSG00000160256	0.4100000000000003	0.2169491525423821
ACP6 ENSG00000162836	0.33500000000000024	0.16610169491526128
UBE2Z ENSG00000159202	0.46100000000000035	0.25152542372882425
ZFAND6 ENSG00000086666	0.5800000000000004	0.33220338983052256
CDC27 ENSG00000004897	0.5410000000000004	0.3057627118644198
MRRF ENSG00000148187	0.3710000000000003	0.19050847457627929
TMEM209 ENSG00000146842	0.45200000000000035	0.24542372881356975
MLST8 ENSG00000167965	0.5280000000000004	0.29694915254238546
NR2C1 ENSG00000120798	0.34900000000000025	0.1755932203389905
WEE1 ENSG00000166483	0.7950000000000006	0.4779661016949356
PLGRKT ENSG00000107020	0.47500000000000037	0.26101694915255347
BCAR1 ENSG00000050820	0.45000000000000034	0.24406779661017988
PRKAB2 ENSG00000131791	0.45300000000000035	0.2461016949152647
BZW2 ENSG00000136261	0.43600000000000033	0.23457627118645066
NBPF11 ENSG00000263956	0.44100000000000034	0.23796610169492538
FGD1 ENSG00000102302	0.4290000000000003	0.22983050847458605
NFATC2 ENSG00000101096	0.44600000000000034	0.2413559322034001
COX18 ENSG00000163626	0.5420000000000004	0.3064406779661147
CTHRC1 ENSG00000164932	0.47600000000000037	0.26169491525424843
LINC00339 ENSG00000218510	0.3020000000000002	0.14372881355932812
SGTA ENSG00000104969	0.5690000000000004	0.3247457627118782
VASH1 ENSG00000071246	0.3830000000000003	0.1986440677966186
VPS36 ENSG00000136100	0.4080000000000003	0.21559322033899223
HSPH1 ENSG00000120694	0.6410000000000005	0.3735593220339142
CHRNB1 ENSG00000170175	0.34200000000000025	0.1708474576271259
GTF2H3 ENSG00000111358	0.46800000000000036	0.25627118644068886
TYRO3 ENSG00000092445	0.47500000000000037	0.26101694915255347
BTAF1 ENSG00000095564	0.3770000000000003	0.19457627118644893
ATP11B ENSG00000058063	0.35000000000000026	0.17627118644068546
PSMD14 ENSG00000115233	0.5260000000000004	0.2955932203389956
MPV17L2 ENSG00000254858	0.3720000000000003	0.19118644067797422
PRKCH ENSG00000027075	0.47500000000000037	0.26101694915255347
RRM2 ENSG00000171848	0.5330000000000004	0.3003389830508602
BTN2A2 ENSG00000124508	0.32600000000000023	0.1600000000000068
CDC34 ENSG00000099804	0.5240000000000004	0.2942372881356057
EXOSC4 ENSG00000178896	0.3800000000000003	0.1966101694915338
COMMD8 ENSG00000169019	0.3880000000000003	0.20203389830509333
CALCOCO2 ENSG00000136436	0.44500000000000034	0.24067796610170514
RRM2B ENSG00000048392	0.6290000000000004	0.3654237288135748
SGMS1 ENSG00000198964	0.5010000000000003	0.278644067796622
SEC61B ENSG00000106803	0.43200000000000033	0.23186440677967088
SPTY2D1 ENSG00000179119	0.3900000000000003	0.20338983050848322
MBTPS1 ENSG00000140943	0.46600000000000036	0.254915254237299
NABP1 ENSG00000173559	0.33300000000000024	0.1647457627118714
ARID3A ENSG00000116017	0.4300000000000003	0.230508474576281
NFKB1 ENSG00000109320	0.35600000000000026	0.1803389830508551
CCDC50 ENSG00000152492	0.5570000000000004	0.31661016949153886
GAL3ST4 ENSG00000197093	0.3990000000000003	0.20949152542373772
GPATCH2L ENSG00000089916	0.33200000000000024	0.16406779661017645
JAM3 ENSG00000166086	0.44600000000000034	0.2413559322034001
SLMAP ENSG00000163681	0.5460000000000004	0.30915254237289447
IL3RA ENSG00000185291	0.3080000000000002	0.1477966101694978
RBFOX2 ENSG00000100320	0.6690000000000005	0.3925423728813726
C18orf21 ENSG00000141428	0.48100000000000037	0.2650847457627231
SGK223 ENSG00000275342	0.33100000000000024	0.16338983050848152
SELO ENSG00000073169	0.4270000000000003	0.22847457627119616
COA5 ENSG00000183513	0.3900000000000003	0.20338983050848322
SLC50A1 ENSG00000169241	0.47300000000000036	0.2596610169491636
LCMT1 ENSG00000205629	0.45300000000000035	0.2461016949152647
SUMO1 ENSG00000116030	0.43200000000000033	0.23186440677967088
ZEB2 ENSG00000169554	0.4310000000000003	0.23118644067797592
LRRC14 ENSG00000160959	0.34500000000000025	0.17288135593221074
RAB7A ENSG00000075785	0.47800000000000037	0.2630508474576383
FARS2 ENSG00000145982	0.3870000000000003	0.2013559322033984
CDC40 ENSG00000168438	0.45700000000000035	0.2488135593220445
NRP2 ENSG00000118257	0.4280000000000003	0.2291525423728911
POP5 ENSG00000167272	0.45100000000000035	0.24474576271187481
LAS1L ENSG00000001497	0.3740000000000003	0.1925423728813641
CASP7 ENSG00000165806	0.44100000000000034	0.23796610169492538
SENP2 ENSG00000163904	0.4840000000000004	0.267118644067808
CWC15 ENSG00000150316	0.47500000000000037	0.26101694915255347
CSNK2A1 ENSG00000101266	0.4840000000000004	0.267118644067808
RFT1 ENSG00000163933	0.35100000000000026	0.1769491525423804
ASB1 ENSG00000065802	0.36000000000000026	0.1830508474576349
ACVRL1 ENSG00000139567	0.6000000000000004	0.3457627118644215
GOLGA5 ENSG00000066455	0.35900000000000026	0.18237288135593996
SYS1 ENSG00000204070	0.45800000000000035	0.24949152542373942
UTP6 ENSG00000108651	0.45100000000000035	0.24474576271187481
COX7A1 ENSG00000161281	0.3930000000000003	0.20542372881356805
COL27A1 ENSG00000196739	0.45800000000000035	0.24949152542373942
TRIM56 ENSG00000169871	0.35900000000000026	0.18237288135593996
ZNF32 ENSG00000169740	0.33500000000000024	0.16610169491526128
DUSP6 ENSG00000139318	0.6290000000000004	0.3654237288135748
BCL3 ENSG00000069399	0.3870000000000003	0.2013559322033984
SATB1 ENSG00000182568	0.2590000000000002	0.11457627118644553
PELO ENSG00000152684	0.36800000000000027	0.18847457627119446
UTP15 ENSG00000164338	0.5520000000000004	0.3132203389830641
CDK20 ENSG00000156345	0.4950000000000004	0.27457627118645234
ZDHHC12 ENSG00000160446	0.44000000000000034	0.23728813559323042
MCPH1 ENSG00000147316	0.36600000000000027	0.18711864406780457
SFRP2 ENSG00000145423	0.43600000000000033	0.23457627118645066
SEMA7A ENSG00000138623	0.3700000000000003	0.18983050847458433
MRPL24 ENSG00000143314	0.5360000000000004	0.30237288135594503
UBL4A ENSG00000102178	0.48100000000000037	0.2650847457627231
DHTKD1 ENSG00000181192	0.4280000000000003	0.2291525423728911
ERC1 ENSG00000082805	0.45900000000000035	0.2501694915254344
CASD1 ENSG00000127995	0.44000000000000034	0.23728813559323042
ALDH4A1 ENSG00000159423	0.44700000000000034	0.24203389830509503
LTBP2 ENSG00000119681	0.3880000000000003	0.20203389830509333
GUSB ENSG00000169919	0.46700000000000036	0.2555932203389939
POLR3H ENSG00000100413	0.46800000000000036	0.25627118644068886
METRNL ENSG00000176845	0.4180000000000003	0.22237288135594166
COLEC12 ENSG00000158270	0.48100000000000037	0.2650847457627231
KCNN4 ENSG00000104783	0.2750000000000002	0.12542372881356464
BTN3A2 ENSG00000186470	0.4920000000000004	0.2725423728813675
NSMF ENSG00000165802	0.3730000000000003	0.19186440677966918
ZC3H12A ENSG00000163874	0.3940000000000003	0.206101694915263
ATP6V1E1 ENSG00000131100	0.4310000000000003	0.23118644067797592
TIMM21 ENSG00000075336	0.4820000000000004	0.2657627118644181
HIPK1 ENSG00000163349	0.3840000000000003	0.19932203389831354
SPATS2 ENSG00000123352	0.4970000000000004	0.27593220338984226
ANKRD40 ENSG00000154945	0.5340000000000004	0.30101694915255517
BANP ENSG00000172530	0.3820000000000003	0.19796610169492365
USP34 ENSG00000115464	0.3710000000000003	0.19050847457627929
MS4A4A ENSG00000110079	0.3710000000000003	0.19050847457627929
ZNF480 ENSG00000198464	0.3910000000000003	0.20406779661017815
ACTL6A ENSG00000136518	0.44600000000000034	0.2413559322034001
PEPD ENSG00000124299	0.46300000000000036	0.25288135593221417
MRPL44 ENSG00000135900	0.4970000000000004	0.27593220338984226
RIT1 ENSG00000143622	0.33800000000000024	0.16813559322034613
CDK5R1 ENSG00000176749	0.3950000000000003	0.20677966101695794
PANK4 ENSG00000157881	0.33700000000000024	0.16745762711865117
MAN1C1 ENSG00000117643	0.3730000000000003	0.19186440677966918
MRPL48 ENSG00000175581	0.3930000000000003	0.20542372881356805
SIGLEC10 ENSG00000142512	0.33200000000000024	0.16406779661017645
ZBTB5 ENSG00000168795	0.3770000000000003	0.19457627118644893
MRPS14 ENSG00000120333	0.45800000000000035	0.24949152542373942
AK2 ENSG00000004455	0.44700000000000034	0.24203389830509503
TATDN3 ENSG00000203705	0.4210000000000003	0.22440677966102648
LLGL2 ENSG00000073350	0.4040000000000003	0.21288135593221244
NASP ENSG00000132780	0.4120000000000003	0.21830508474577198
APBA3 ENSG00000011132	0.3750000000000003	0.19322033898305904
PPP4R2 ENSG00000163605	0.43500000000000033	0.2338983050847557
PLCH2 ENSG00000149527	0.45500000000000035	0.2474576271186546
SIGMAR1 ENSG00000147955	0.44700000000000034	0.24203389830509503
TMUB1 ENSG00000164897	0.46100000000000035	0.25152542372882425
C10orf32 ENSG00000166275	0.2930000000000002	0.13762711864407362
CAV1 ENSG00000105974	0.4250000000000003	0.22711864406780627
UBE2S ENSG00000108106	0.44000000000000034	0.23728813559323042
TMEM86A ENSG00000151117	0.4060000000000003	0.21423728813560233
PABPC1L ENSG00000101104	0.5450000000000004	0.3084745762711995
GTF2A2 ENSG00000140307	0.43600000000000033	0.23457627118645066
ZNF431 ENSG00000196705	0.3830000000000003	0.1986440677966186
USP48 ENSG00000090686	0.46300000000000036	0.25288135593221417
COQ5 ENSG00000110871	0.36700000000000027	0.1877966101694995
HSD17B7 ENSG00000132196	0.3770000000000003	0.19457627118644893
STRADB ENSG00000082146	0.5400000000000004	0.3050847457627248
C22orf46 ENSG00000184208	0.3980000000000003	0.20881355932204276
FXYD3 ENSG00000089356	0.7210000000000005	0.4277966101695097
POLR1D ENSG00000186184	0.5950000000000004	0.34237288135594673
FAM83D ENSG00000101447	0.45900000000000035	0.2501694915254344
PDGFB ENSG00000100311	0.4240000000000003	0.2264406779661113
LAMP5 ENSG00000125869	0.34700000000000025	0.17423728813560063
OPA1 ENSG00000198836	0.5040000000000003	0.2806779661017068
PIGS ENSG00000087111	0.5210000000000004	0.29220338983052085
CDK14 ENSG00000058091	0.36100000000000027	0.18372881355932985
CLN6 ENSG00000128973	0.5130000000000003	0.28677966101696134
LEPR ENSG00000116678	0.45900000000000035	0.2501694915254344
SNUPN ENSG00000169371	0.44000000000000034	0.23728813559323042
CHPF ENSG00000123989	0.6190000000000004	0.3586440677966254
CEP131 ENSG00000141577	0.47200000000000036	0.25898305084746864
RTP4 ENSG00000136514	0.47600000000000037	0.26169491525424843
MCTS1 ENSG00000232119	0.4880000000000004	0.2698305084745877
C21orf2 ENSG00000160226	0.5750000000000004	0.32881355932204787
GPR161 ENSG00000143147	0.4200000000000003	0.22372881355933155
CCNC ENSG00000112237	0.4960000000000004	0.2752542372881473
TSPYL1 ENSG00000189241	0.44700000000000034	0.24203389830509503
MICALL2 ENSG00000164877	0.4040000000000003	0.21288135593221244
PAPD7 ENSG00000112941	0.2810000000000002	0.1294915254237343
RNF41 ENSG00000181852	0.45100000000000035	0.24474576271187481
NAA20 ENSG00000173418	0.44900000000000034	0.24338983050848492
RNF113A ENSG00000125352	0.4030000000000003	0.21220338983051748
LRRC42 ENSG00000116212	0.4950000000000004	0.27457627118645234
PSMB5 ENSG00000100804	0.5180000000000003	0.29016949152543603
EPHB6 ENSG00000106123	0.23100000000000018	0.09559322033898714
UTP20 ENSG00000120800	0.4210000000000003	0.22440677966102648
XPOT ENSG00000184575	0.45400000000000035	0.24677966101695964
OCIAD2 ENSG00000145247	0.3020000000000002	0.14372881355932812
CS ENSG00000062485	0.4910000000000004	0.2718644067796726
RARA ENSG00000131759	0.4860000000000004	0.26847457627119786
HPRT1 ENSG00000165704	0.4160000000000003	0.22101694915255177
